"","Year","YearCode","CountryName","CountryCode","GDP","Pop","olympiccountry","GameType","Yearextra","locCity","locCountry","Rank","Gold","Silver","Bronze","Total","Participant","ParticMedalCheck","TotalAdj","AvgAnnualTemp","NumEvents","NumMedals","logPop","logGDP","logGDPperCap","TotalAdjLagBy1","predicted","residuals"
"3727",1972,"YR1972","Iran, Islamic Rep.","IRN",16346614632,30184173,"Iran","Winter",1972,"Sapporo","Japan",0,0,0,0,0,1,0,0,16.92655784,10,67,17.2228282721232,23.5172866567038,6.29445838458056,0,0,0.786419715610272
"3941",1976,"YR1976","Iran, Islamic Rep.","IRN",63626810883,33901414,"Iran","Winter",1976,"Innsbruck","Austria",0,0,0,0,0,1,0,0,16.92655784,10,54,17.3389672823953,24.8763007732274,7.53733349083214,0,0,0.173981400751322
"5225",1998,"YR1998","Iran, Islamic Rep.","IRN",102661888397,63713397,"Iran","Winter",1998,"Nagano","Japan",0,0,0,0,0,1,0,0,16.92655784,14,205,17.9699054124012,25.3547067885811,7.38480137617987,0,0,-0.474794849488965
"5439",2002,"YR2002","Iran, Islamic Rep.","IRN",116420833374,67727274,"Iran","Winter",2002,"Salt Lake City","United States",0,0,0,0,0,1,0,0,16.92655784,15,234,18.0309995223374,25.4804773371049,7.44947781476746,0,1,-0.620676377472377
"5653",2006,"YR2006","Iran, Islamic Rep.","IRN",222880533511,70976584,"Iran","Winter",2006,"Torino","Italy",0,0,0,0,0,1,0,0,16.92655784,15,252,18.0778605777918,26.1299017406891,8.05204116289737,0,1,-0.518278148569704
"5867",2010,"YR2010","Iran, Islamic Rep.","IRN",422567967405,74462314,"Iran","Winter",2010,"Vancouver","Canada",0,0,0,0,0,1,0,0,16.92655784,15,258,18.1258037030143,26.7696161404031,8.64381243738882,0,1,-0.518569671962849
"5227",1998,"YR1998","Ireland","IRL",88175479444,3712696,"Ireland","Winter",1998,"Nagano","Japan",0,0,0,0,0,1,0,0,9.107924359,14,205,15.1272688553123,25.202594750468,10.0753258951557,0,1,-0.901779713374574
"5441",2002,"YR2002","Ireland","IRL",123016253873,3931947,"Ireland","Winter",2002,"Salt Lake City","United States",0,0,0,0,0,1,0,0,9.107924359,15,234,15.1846452810129,25.5355823288973,10.3509370478845,0,1,-1.12741119794872
"5655",2006,"YR2006","Ireland","IRL",222762911716,4260341,"Ireland","Winter",2006,"Torino","Italy",0,0,0,0,0,1,0,0,9.107924359,15,252,15.2648597619903,26.1293738666724,10.8645141046821,0,1,-0.998080953400499
"5869",2010,"YR2010","Ireland","IRL",208022028243,4474356,"Ireland","Winter",2010,"Vancouver","Canada",0,0,0,0,0,1,0,0,9.107924359,15,258,15.3138729887204,26.0609098160546,10.7470368273342,0,1,-0.727806944763516
"5229",1998,"YR1998","Israel","ISR",109819478435,5971000,"Israel","Winter",1998,"Nagano","Japan",0,0,0,0,0,1,0,0,19.69800023,14,205,15.6024249755291,25.4221037495143,9.8196787739852,0,1,-0.904508765177081
"5443",2002,"YR2002","Israel","ISR",112974376293,6570000,"Israel","Winter",2002,"Salt Lake City","United States",0,0,0,0,0,1,0,0,19.69800023,15,234,15.6980243904608,25.4504268714761,9.75240248101534,0,1,-1.00729690039703
"5657",2006,"YR2006","Israel","ISR",145479599623,7053700,"Israel","Winter",2006,"Torino","Italy",0,0,0,0,0,1,0,0,19.69800023,15,252,15.7690628598122,25.7033017049512,9.93423884513893,0,1,-0.749370240324004
"5871",2010,"YR2010","Israel","ISR",231674511902,7623600,"Israel","Winter",2010,"Vancouver","Canada",0,0,0,0,0,1,0,0,19.69800023,15,258,15.8467592570426,26.1685992575949,10.3218400005523,0,1,-0.677992279324509
"3304",1964,"YR1964","Italy","ITA",63175417019,51675350,"Italy","Winter",1964,"Innsbruck","Austria",9,0,1,3,4,1,0,4,11.5006943,11,69,17.7604914366103,24.8691810912119,7.10868965460166,1,2,1.68208086494937
"3518",1968,"YR1968","Italy","ITA",87942231678,53235750,"Italy","Winter",1968,"Grenoble","France",12,4,0,0,4,1,0,4,11.5006943,10,77,17.7902407211072,25.199945977657,7.40970525654981,4,5,-0.533581779599073
"3732",1972,"YR1972","Italy","ITA",139955971404,54381345,"Italy","Winter",1972,"Sapporo","Japan",8,2,2,1,5,1,0,5,11.5006943,10,67,17.8115317302206,25.6645937201219,7.85306198990136,4,4,1.43098269814676
"3946",1976,"YR1976","Italy","ITA",216511885599,55718260,"Italy","Winter",1976,"Innsbruck","Austria",10,1,2,1,4,1,0,4,11.5006943,10,54,17.8358184788219,26.1009112817227,8.26509280290083,5,5,-0.7538552831553
"4160",1980,"YR1980","Italy","ITA",459830080798,56433883,"Italy","Winter",1980,"Lake Placid","United States",12,0,2,0,2,1,0,2,11.5006943,10,64,17.8485802984941,26.8541228686189,9.00554257012471,4,5,-2.63244873960228
"4374",1984,"YR1984","Italy","ITA",421898527725,56576718,"Italy","Winter",1984,"Sarajevo","Yugoslavia",12,2,0,0,2,1,0,2,11.5006943,10,57,17.8511081157926,26.7680306664404,8.91692255064778,2,2,-0.331675812655329
"4588",1988,"YR1988","Italy","ITA",859052483314,56629288,"Italy","Winter",1988,"Calgary","Canada",10,2,1,2,5,1,0,5,11.5006943,13,70,17.8520368651697,27.4790958552179,9.62705899004822,2,3,2.04097927612094
"4802",1992,"YR1992","Italy","ITA",1271956871335,56797087,"Italy","Winter",1992,"Albertville","France",5,4,6,4,14,1,0,14,11.5006943,14,145,17.854995597165,27.8715776740885,10.0165820769235,5,7,7.43015762554626
"5016",1994,"YR1994","Italy","ITA",1059079564102,56843400,"Italy","Winter",1994,"Lillehammer","Norway",4,7,5,8,20,1,0,20,11.5006943,12,183,17.8558106764345,27.6884213110778,9.83261063464335,14,14,6.13188882129022
"5230",1998,"YR1998","Italy","ITA",1224579873011,56906744,"Italy","Winter",1998,"Nagano","Japan",10,2,6,2,10,1,0,10,11.5006943,14,205,17.856924415799,27.8336189402934,9.97669452449437,20,20,-9.62076897619991
"5444",2002,"YR2002","Italy","ITA",1225176959595,57157406,"Italy","Winter",2002,"Salt Lake City","United States",7,4,4,5,13,1,0,13,11.5006943,15,234,17.8613195286106,27.8341064063046,9.97278687769401,10,11,2.36163027158395
"5658",2006,"YR2006","Italy","ITA",1872982702430,58941499,"Italy","Winter",2006,"Torino","Italy",10,5,0,6,11,1,0,11,11.5006943,15,252,17.8920559675938,28.2585533041263,10.3664973365325,13,13,-2.17986321563239
"5872",2010,"YR2010","Italy","ITA",2041954747600,60483385,"Italy","Winter",2010,"Vancouver","Canada",15,1,1,3,5,1,0,5,11.5006943,15,258,17.9178792571847,28.3449286746027,10.4270494174181,11,11,-6.15463954233374
"4803",1992,"YR1992","Jamaica","JAM",3535452386,2423044,"Jamaica","Winter",1992,"Albertville","France",0,0,0,0,0,1,0,0,24.46899986,14,145,14.7005351589404,21.9861071015158,7.28557194257539,0,0,-0.31597535302655
"5017",1994,"YR1994","Jamaica","JAM",4938132518,2460002,"Jamaica","Winter",1994,"Lillehammer","Norway",0,0,0,0,0,1,0,0,24.46899986,12,183,14.7156727209163,22.3202530638803,7.60458034296397,0,0,0.371803836126132
"5231",1998,"YR1998","Jamaica","JAM",8742153397,2556780,"Jamaica","Winter",1998,"Nagano","Japan",0,0,0,0,0,1,0,0,24.46899986,14,205,14.7542592122457,22.8914223803624,8.13716316811674,0,0,-0.0830223524441145
"5445",2002,"YR2002","Jamaica","JAM",9718989517,2617495,"Jamaica","Winter",2002,"Salt Lake City","United States",0,0,0,0,0,1,0,0,24.46899986,15,234,14.7777283115053,22.9973474908583,8.21961917935292,0,0,-0.227747131056407
"5873",2010,"YR2010","Jamaica","JAM",13202998398,2701200,"Jamaica","Winter",2010,"Vancouver","Canada",0,0,0,0,0,1,0,0,24.46899986,15,258,14.8092066766828,23.3037097921074,8.49450311542458,0,0,0.238778418324425
"3306",1964,"YR1964","Japan","JPN",81749006382,97826000,"Japan","Winter",1964,"Innsbruck","Austria",0,0,0,0,0,1,0,0,10.36272594,11,69,18.3987009483443,25.1269194923013,6.72821854395698,0,1,-1.39840885589688
"3520",1968,"YR1968","Japan","JPN",146601072686,101061000,"Japan","Winter",1968,"Grenoble","France",0,0,0,0,0,1,0,0,10.36272594,10,77,18.4312348528909,25.7109809434663,7.27974609057543,0,1,-0.983268325033246
"3734",1972,"YR1972","Japan","JPN",312738030290,107188000,"Japan","Winter",1972,"Sapporo","Japan",12,1,1,1,3,1,0,3,10.36272594,10,67,18.4900948600367,26.468631713107,7.9785368530703,0,0,2.87583812368115
"3948",1976,"YR1976","Japan","JPN",576405865273,112771000,"Japan","Winter",1976,"Innsbruck","Austria",0,0,0,0,0,1,0,0,10.36272594,10,54,18.5408697717758,27.0800778767192,8.53920810494339,3,3,-3.18936869771368
"4162",1980,"YR1980","Japan","JPN",1086988088501,116782000,"Japan","Winter",1980,"Lake Placid","United States",15,0,1,0,1,1,0,1,10.36272594,10,64,18.5758195068933,27.7144317658668,9.13861225897357,0,1,-0.200771596799414
"4376",1984,"YR1984","Japan","JPN",1294608503865,120018000,"Japan","Winter",1984,"Sarajevo","Yugoslavia",16,0,1,0,1,1,0,1,10.36272594,10,57,18.6031522894974,27.8892294517563,9.28607716225887,1,2,-0.722410696390524
"4590",1988,"YR1988","Japan","JPN",3015393553892,122613000,"Japan","Winter",1988,"Calgary","Canada",17,0,0,1,1,1,0,1,10.36272594,13,70,18.624543611734,28.73475146956,10.1102078578259,1,2,-1.39759961188816
"4804",1992,"YR1992","Japan","JPN",3852794371594,124229000,"Japan","Winter",1992,"Albertville","France",10,1,2,4,7,1,0,7,10.36272594,14,145,18.637637194572,28.9798198117586,10.3421826171866,1,3,3.77662746044004
"5018",1994,"YR1994","Japan","JPN",4850348016492,124961000,"Japan","Winter",1994,"Lillehammer","Norway",11,1,2,2,5,1,0,5,10.36272594,12,183,18.6435122465845,29.2100715742813,10.5665593276969,7,8,-2.95158059149503
"5232",1998,"YR1998","Japan","JPN",3914574887342,126410000,"Japan","Winter",1998,"Nagano","Japan",9,5,1,4,10,1,0,10,10.36272594,14,205,18.6550411504717,28.9957278538668,10.340686703395,5,6,3.70691001661505
"5446",2002,"YR2002","Japan","JPN",3980819536160,127445000,"Japan","Winter",2002,"Salt Lake City","United States",22,0,1,1,2,1,0,2,10.36272594,15,234,18.6631954569458,29.0125088276356,10.3493133706898,10,11,-8.9514540721225
"5660",2006,"YR2006","Japan","JPN",4356761451087,127756000,"Japan","Winter",2006,"Torino","Italy",21,1,0,0,1,1,0,1,10.36272594,15,252,18.6656327526771,29.102750110839,10.4371173581619,2,3,-2.37104169169774
"5874",2010,"YR2010","Japan","JPN",5495379357485,127450459,"Japan","Winter",2010,"Vancouver","Canada",16,0,3,2,5,1,0,5,10.36272594,15,258,18.6632382901922,29.3349287382502,10.6716904480579,1,2,2.68468693808483
"5234",1998,"YR1998","Kazakhstan","KAZ",22135245413,15071300,"Kazakhstan","Winter",1998,"Nagano","Japan",18,0,0,2,2,1,0,2,5.987870514,14,205,16.528302830983,23.8204369901709,7.29213415918792,3,3,-0.862038491754692
"5448",2002,"YR2002","Kazakhstan","KAZ",24636598581,14858948,"Kazakhstan","Winter",2002,"Salt Lake City","United States",0,0,0,0,0,1,0,0,5.987870514,15,234,16.5141128006698,23.9274989214804,7.41338612081062,2,2,-2.1046111194644
"5662",2006,"YR2006","Kazakhstan","KAZ",81003864916,15308085,"Kazakhstan","Winter",2006,"Torino","Italy",0,0,0,0,0,1,0,0,5.987870514,15,252,16.5438916781645,25.1177627054929,8.57387102732835,0,0,-0.393596013585703
"5876",2010,"YR2010","Kazakhstan","KAZ",148052371904,16323287,"Kazakhstan","Winter",2010,"Vancouver","Canada",25,0,1,0,1,1,0,1,5.987870514,15,258,16.6081032965338,25.7208319123316,9.11272861579774,0,0,0.622879638678067
"5449",2002,"YR2002","Kenya","KEN",13147736954,33000524,"Kenya","Winter",2002,"Salt Lake City","United States",0,0,0,0,0,1,0,0,24.49946529,15,234,17.3120339980926,23.2995154860073,5.98748148791477,0,0,0.0893333738637637
"5663",2006,"YR2006","Kenya","KEN",22504136042,36757498,"Kenya","Winter",2006,"Torino","Italy",0,0,0,0,0,1,0,0,24.49946529,15,252,17.4198527900233,23.8369649533521,6.41711216332881,0,0,0.244885392363194
"3312",1964,"YR1964","Korea, Rep.","KOR",3358134143,27836904,"South Korea","Winter",1964,"Innsbruck","Austria",0,0,0,0,0,1,0,0,10.65980231,11,69,17.14187318035,21.9346513420939,4.79277816174395,0,0,-0.394061433157183
"3526",1968,"YR1968","Korea, Rep.","KOR",5955336766,30574752,"South Korea","Winter",1968,"Grenoble","France",0,0,0,0,0,1,0,0,10.65980231,10,77,17.2356851283027,22.5075535899599,5.27186846165724,0,0,0.0357960400160672
"3740",1972,"YR1972","Korea, Rep.","KOR",10735574843,33265648,"South Korea","Winter",1972,"Sapporo","Japan",0,0,0,0,0,1,0,0,10.65980231,10,67,17.3200358309023,23.0968288153297,5.77679298442749,0,0,0.963538043500915
"3954",1976,"YR1976","Korea, Rep.","KOR",29554752066,35849000,"South Korea","Winter",1976,"Innsbruck","Austria",0,0,0,0,0,1,0,0,10.65980231,10,54,17.3948262306181,24.1095103822855,6.71468415166744,0,0,0.476274054567905
"4168",1980,"YR1980","Korea, Rep.","KOR",63834351283,38124000,"South Korea","Winter",1980,"Lake Placid","United States",0,0,0,0,0,1,0,0,10.65980231,10,64,17.4563545630397,24.879557303764,7.42320274072436,0,0,-0.309437992128123
"4382",1984,"YR1984","Korea, Rep.","KOR",93210997792,40406000,"South Korea","Winter",1984,"Sarajevo","Yugoslavia",0,0,0,0,0,1,0,0,10.65980231,10,57,17.5144888467556,25.2581315537363,7.74364270698072,0,0,0.00538906405197394
"4596",1988,"YR1988","Korea, Rep.","KOR",187446511819,41975000,"South Korea","Winter",1988,"Calgary","Canada",0,0,0,0,0,1,0,0,10.65980231,13,70,17.5525847609279,25.9567593713609,8.40417461043302,0,1,-0.610865127594454
"4810",1992,"YR1992","Korea, Rep.","KOR",329885864344,43663000,"South Korea","Winter",1992,"Albertville","France",11,2,1,1,4,1,0,4,10.65980231,14,145,17.592011619506,26.5220125659574,8.93000094645135,0,2,2.44560864024317
"5024",1994,"YR1994","Korea, Rep.","KOR",423434190055,44453000,"South Korea","Winter",1994,"Lillehammer","Norway",9,4,1,1,6,1,0,6,10.65980231,12,183,17.6099430092103,26.7716639435797,9.16172093436941,4,4,1.53007559513718
"5238",1998,"YR1998","Korea, Rep.","KOR",345432412376,46287000,"South Korea","Winter",1998,"Nagano","Japan",14,3,1,2,6,1,0,6,10.65980231,14,205,17.6503717020933,26.5680628383721,8.91769113627882,6,6,-0.446652983220442
"5452",2002,"YR2002","Korea, Rep.","KOR",575928909990,47622000,"South Korea","Winter",2002,"Salt Lake City","United States",15,2,2,0,4,1,0,4,10.65980231,15,234,17.6788053973011,27.0792500698692,9.40044467256809,6,7,-2.74525992061006
"5666",2006,"YR2006","Korea, Rep.","KOR",951773478985,48372000,"South Korea","Winter",2006,"Torino","Italy",9,6,3,2,11,1,0,11,10.65980231,15,252,17.6944316918873,27.5815929011824,9.88716120929508,4,5,6.22598882746898
"5880",2010,"YR2010","Korea, Rep.","KOR",1014890141871,49410000,"South Korea","Winter",2010,"Vancouver","Canada",7,6,6,2,14,1,0,14,10.65980231,15,258,17.7156633908219,27.6458014879547,9.93013809713273,11,11,3.07778193623092
"5241",1998,"YR1998","Kyrgyz Republic","KGZ",1645963750,4769000,"Kyrgyzstan","Winter",1998,"Nagano","Japan",0,0,0,0,0,1,0,0,1.093056123,14,205,15.3776471972804,21.2215919158725,5.84394471859215,0,0,0.66089343316226
"5455",2002,"YR2002","Kyrgyz Republic","KGZ",1605640633,4990700,"Kyrgyzstan","Winter",2002,"Salt Lake City","United States",0,0,0,0,0,1,0,0,1.093056123,15,234,15.4230867384504,21.1967886621765,5.77370192372608,0,0,0.569829806291285
"5669",2006,"YR2006","Kyrgyz Republic","KGZ",2834168889,5218400,"Kyrgyzstan","Winter",2006,"Torino","Italy",0,0,0,0,0,1,0,0,1.093056123,15,252,15.467701399464,21.7650145702995,6.2973131708355,0,0,0.702846346745923
"5883",2010,"YR2010","Kyrgyz Republic","KGZ",4794361821,5447900,"Kyrgyzstan","Winter",2010,"Vancouver","Canada",0,0,0,0,0,1,0,0,1.093056123,15,258,15.5107407712833,22.2907064438278,6.77996567254449,0,0,0.745251922410821
"5029",1994,"YR1994","Latvia","LVA",5060854731,2520742,"Latvia","Winter",1994,"Lillehammer","Norway",0,0,0,0,0,1,0,0,5.626625729,12,183,14.7400638605918,22.3448012251505,7.60473736455872,0,0,0.366593385371033
"5243",1998,"YR1998","Latvia","LVA",6616957681,2410019,"Latvia","Winter",1998,"Nagano","Japan",0,0,0,0,0,1,0,0,5.626625729,14,205,14.6951451892532,22.6129015364594,7.91775634720625,0,0,0.0132299745873962
"5457",2002,"YR2002","Latvia","LVA",9314784080,2338624,"Latvia","Winter",2002,"Salt Lake City","United States",0,0,0,0,0,1,0,0,5.626625729,15,234,14.6650732801859,22.9548686609138,8.28979538072787,0,0,-0.230751899576328
"5671",2006,"YR2006","Latvia","LVA",19935046397,2287948,"Latvia","Winter",2006,"Torino","Italy",26,0,0,1,1,1,0,1,5.626625729,15,252,14.6431659039508,23.7157451451911,9.07257924124029,0,0,0.817359366211532
"5885",2010,"YR2010","Latvia","LVA",24009680460,2239008,"Latvia","Winter",2010,"Vancouver","Canada",23,0,2,0,2,1,0,2,5.626625729,15,258,14.6215434685982,23.9017229384696,9.28017946987143,1,1,1.06942195748138
"4602",1988,"YR1988","Lebanon","LBN",3313539979,2668593,"Lebanon","Winter",1988,"Calgary","Canada",0,0,0,0,0,1,0,0,15.61349988,13,70,14.7970619251888,21.9212829349094,7.12422100972067,0,0,0.459685624820089
"4816",1992,"YR1992","Lebanon","LBN",5545921821,2821868,"Lebanon","Winter",1992,"Albertville","France",0,0,0,0,0,1,0,0,15.61349988,14,145,14.8529096349643,22.4363286875747,7.58341905261046,0,0,-0.46186935929072
"5458",2002,"YR2002","Lebanon","LBN",19152238806,3515604,"Lebanon","Winter",2002,"Salt Lake City","United States",0,0,0,0,0,1,0,0,15.61349988,15,234,15.0727219034578,23.6756854546693,8.6029635512114,0,0,-0.436399883085159
"5672",2006,"YR2006","Lebanon","LBN",22438474295,4079823,"Lebanon","Winter",2006,"Torino","Italy",0,0,0,0,0,1,0,0,15.61349988,15,252,15.2215641630864,23.8340429248706,8.6124787617842,0,0,-0.12911017061243
"5886",2010,"YR2010","Lebanon","LBN",37124378109,4341092,"Lebanon","Winter",2010,"Vancouver","Canada",0,0,0,0,0,1,0,0,15.61349988,15,258,15.2836364873306,24.3375396826562,9.05390319532565,0,0,-0.0749827455747071
"5035",1994,"YR1994","Lithuania","LTU",6958636950,3657144,"Lithuania","Winter",1994,"Lillehammer","Norway",0,0,0,0,0,1,0,0,6.244905105,12,183,15.1121930728944,22.6632494515962,7.55105637870181,0,0,0.308508992957116
"5249",1998,"YR1998","Lithuania","LTU",11254050000,3549331,"Lithuania","Winter",1998,"Nagano","Japan",0,0,0,0,0,1,0,0,6.244905105,14,205,15.0822696929883,23.1439939008124,8.06172420782408,0,0,-0.123483305806375
"5463",2002,"YR2002","Lithuania","LTU",14163949142,3469070,"Lithuania","Winter",2002,"Salt Lake City","United States",0,0,0,0,0,1,0,0,6.244905105,15,234,15.0593971044742,23.3739657805373,8.31456867606311,0,0,-0.323476855873142
"5677",2006,"YR2006","Lithuania","LTU",30088510798,3394082,"Lithuania","Winter",2006,"Torino","Italy",0,0,0,0,0,1,0,0,6.244905105,15,252,15.0375438847673,24.1274092347717,9.08986535000442,0,0,-0.272518413865291
"5891",2010,"YR2010","Lithuania","LTU",36306384146,3286820,"Lithuania","Winter",2010,"Vancouver","Canada",0,0,0,0,0,1,0,0,6.244905105,15,258,15.0054310899665,24.3152594345442,9.30982834457772,0,0,-0.113948498816243
"4822",1992,"YR1992","Luxembourg","LUX",15384954868,392175,"Luxembourg","Winter",1992,"Albertville","France",17,0,2,0,2,1,0,2,8.88189983,14,145,12.8794634477244,23.4566559122095,10.577192464485,0,1,0.81182456047806
"5036",1994,"YR1994","Luxembourg","LUX",17549235946,402925,"Luxembourg","Winter",1994,"Lillehammer","Norway",0,0,0,0,0,1,0,0,8.88189983,12,183,12.9065057193909,23.5882762500701,10.6817705306792,2,2,-2.23906498233404
"5250",1998,"YR1998","Luxembourg","LUX",19351522561,424700,"Luxembourg","Winter",1998,"Nagano","Japan",0,0,0,0,0,1,0,0,8.88189983,14,205,12.9591383163014,23.6860369386497,10.7268986223483,0,1,-0.69272216894648
"5678",2006,"YR2006","Luxembourg","LUX",42544669011,472637,"Luxembourg","Winter",2006,"Torino","Italy",0,0,0,0,0,1,0,0,8.88189983,15,252,13.0660829309793,24.4738203964786,11.4077374654992,0,1,-0.74118420479795
"5466",2002,"YR2002","Macedonia, FYR","MKD",3791306758,2074441,"Yugoslavia","Winter",2002,"Salt Lake City","United States",0,0,0,0,0,1,0,0,9.853518182,15,234,14.5452022777625,22.055976587643,7.51077430988048,0,0,0.0919910741776803
"5680",2006,"YR2006","Macedonia, FYR","MKD",6560546900,2093801,"Yugoslavia","Winter",2006,"Torino","Italy",0,0,0,0,0,1,0,0,9.853518182,15,252,14.5544916324678,22.6043398053299,8.04984817286204,0,0,0.226563367539496
"5894",2010,"YR2010","Macedonia, FYR","MKD",9338665631,2102216,"Yugoslavia","Winter",2010,"Vancouver","Canada",0,0,0,0,0,1,0,0,9.853518182,15,258,14.5585025844165,22.9574292129209,8.39892662850434,0,0,0.328208937395079
"4620",1988,"YR1988","Mexico","MEX",183144276294,82635332,"Mexico","Winter",1988,"Calgary","Canada",0,0,0,0,0,1,0,0,20.54469315,13,70,18.2299478952171,25.9335400742169,7.70359217899983,0,0,-0.486416213298581
"4834",1992,"YR1992","Mexico","MEX",363609268789,89757916,"Mexico","Winter",1992,"Albertville","France",0,0,0,0,0,1,0,0,20.54469315,14,145,18.3126267820003,26.6193456906437,8.30671890864342,0,1,-1.46858899607019
"5048",1994,"YR1994","Mexico","MEX",534119249743,93541577,"Mexico","Winter",1994,"Lillehammer","Norway",0,0,0,0,0,1,0,0,20.54469315,12,183,18.3539165692176,27.0038849651012,8.64996839588357,0,1,-0.795587443036407
"5476",2002,"YR2002","Mexico","MEX",750477694898,106723661,"Mexico","Winter",2002,"Salt Lake City","United States",0,0,0,0,0,1,0,0,20.54469315,15,234,18.4857534442658,27.3439757672558,8.85822232298999,0,1,-1.25456290919378
"5904",2010,"YR2010","Mexico","MEX",1047368841686,117886404,"Mexico","Winter",2010,"Vancouver","Canada",0,0,0,0,0,1,0,0,20.54469315,15,258,18.5852320407918,27.6773022701022,9.09207022931042,0,1,-0.786728895475184
"5264",1998,"YR1998","Moldova","MDA",1639497207,3652771,"Moldova","Winter",1998,"Nagano","Japan",0,0,0,0,0,1,0,0,9.667174936,14,205,15.110996615611,21.2176554506794,6.10665883506841,0,0,0.616895701888955
"5478",2002,"YR2002","Moldova","MDA",1661818168,3623059,"Moldova","Winter",2002,"Salt Lake City","United States",0,0,0,0,0,1,0,0,9.667174936,15,234,15.1028292545914,21.2311781218589,6.12834886726752,0,0,0.50205184994001
"5692",2006,"YR2006","Moldova","MDA",3408454198,3585520,"Moldova","Winter",2006,"Torino","Italy",0,0,0,0,0,1,0,0,9.667174936,15,252,15.0924140703118,21.9495247110943,6.85711064078251,0,0,0.568362056337152
"5906",2010,"YR2010","Moldova","MDA",5811622394,3562062,"Moldova","Winter",2010,"Vancouver","Canada",0,0,0,0,0,1,0,0,9.667174936,15,258,15.085850148632,22.4831256104819,7.39727546184989,0,0,0.599283763232781
"4410",1984,"YR1984","Mongolia","MNG",2098734592,1871083,"Mongolia","Winter",1984,"Sarajevo","Yugoslavia",0,0,0,0,0,1,0,0,-0.49904369,10,57,14.4420279655764,21.4646004248163,7.02257245923986,0,0,0.929483341962689
"4624",1988,"YR1988","Mongolia","MNG",3204461568,2089721,"Mongolia","Winter",1988,"Calgary","Canada",0,0,0,0,0,1,0,0,-0.49904369,13,70,14.5525411222071,21.887809915702,7.33526879349492,0,0,0.430741143902386
"4838",1992,"YR1992","Mongolia","MNG",1317611863,2243525,"Mongolia","Winter",1992,"Albertville","France",0,0,0,0,0,1,0,0,-0.49904369,14,145,14.623558847639,20.9990867402784,6.37552789263941,0,0,0.0477345077339407
"5052",1994,"YR1994","Mongolia","MNG",925817090,2280519,"Mongolia","Winter",1994,"Lillehammer","Norway",0,0,0,0,0,1,0,0,-0.49904369,12,183,14.6399136066054,20.6461872461016,6.00627363949615,0,0,0.998035740007684
"5266",1998,"YR1998","Mongolia","MNG",1124440238,2355618,"Mongolia","Winter",1998,"Nagano","Japan",0,0,0,0,0,1,0,0,-0.49904369,14,205,14.6723136713886,20.8405511825534,6.16823751116481,0,0,0.686018419924394
"5480",2002,"YR2002","Mongolia","MNG",1396555772,2443231,"Mongolia","Winter",2002,"Salt Lake City","United States",0,0,0,0,0,1,0,0,-0.49904369,15,234,14.7088319016437,21.0572748795374,6.34844297789369,0,0,0.501217353786071
"5694",2006,"YR2006","Mongolia","MNG",3414053251,2559496,"Mongolia","Winter",2006,"Torino","Italy",0,0,0,0,0,1,0,0,-0.49904369,15,252,14.7553209220733,21.9511660590295,7.19584513695615,0,0,0.510214546352302
"5908",2010,"YR2010","Mongolia","MNG",6200357070,2712738,"Mongolia","Winter",2010,"Vancouver","Canada",0,0,0,0,0,1,0,0,-0.49904369,15,258,14.8134690149172,22.5478727192746,7.73440370435735,0,0,0.528084755676842
"4412",1984,"YR1984","Morocco","MAR",12751251348,21776104,"Morocco","Winter",1984,"Sarajevo","Yugoslavia",0,0,0,0,0,1,0,0,17.2250961,10,57,16.8963237797621,23.2688952486761,6.37257146891407,0,0,0.659398264663845
"4626",1988,"YR1988","Morocco","MAR",22198388384,23739980,"Morocco","Winter",1988,"Calgary","Canada",0,0,0,0,0,1,0,0,17.2250961,13,70,16.9826711046855,23.8232855278742,6.8406144231887,0,0,0.10644756253252
"4840",1992,"YR1992","Morocco","MAR",28450632467,25569662,"Morocco","Winter",1992,"Albertville","France",0,0,0,0,0,1,0,0,17.2250961,14,145,17.0569171285644,24.0714362280977,7.01451909953322,0,1,-0.710067291499811
"5910",2010,"YR2010","Morocco","MAR",90770671432,31642360,"Morocco","Winter",2010,"Vancouver","Canada",0,0,0,0,0,1,0,0,17.2250961,15,258,17.2700072872098,25.2316020685271,7.96159478131732,0,0,-0.077386271840524
"5700",2006,"YR2006","Nepal","NPL",9043715356,25634043,"","Winter",2006,"Torino","Italy",0,0,0,0,0,1,0,0,12.74394041,15,252,17.0594318307301,22.9253359176249,5.86590408689479,0,0,0.53144442357574
"5914",2010,"YR2010","Nepal","NPL",16010389262,26846016,"","Winter",2010,"Vancouver","Canada",0,0,0,0,0,1,0,0,12.74394041,15,258,17.1056279880215,23.4965036773384,6.39087568931692,0,0,0.557025947229835
"3347",1964,"YR1964","Netherlands","NLD",18699380731,12127120,"Netherlands","Winter",1964,"Innsbruck","Austria",11,1,1,0,2,1,0,2,9.201737643,11,69,16.310954824865,23.6517562442693,7.34080141940432,2,3,-1.00946368084111
"3561",1968,"YR1968","Netherlands","NLD",27817605743,12729721,"Netherlands","Winter",1968,"Grenoble","France",5,3,3,3,9,1,0,9,9.201737643,10,77,16.3594500535613,24.048934957301,7.68948490373974,2,3,6.47975239064545
"3775",1972,"YR1972","Netherlands","NLD",50674951936,13328593,"Netherlands","Winter",1972,"Sapporo","Japan",5,4,3,2,9,1,0,9,9.201737643,10,67,16.4054221351961,24.6486975808084,8.24327544561234,9,8,1.03385562264373
