"","GameType","Year","locCity","locCountry","Rank","partCountry","Gold","Silver","Bronze","Total","Wbcountry","GDP","Pop","winter1var","gdppercap"
"681","Summer",1984,"Los Angeles","United States",12,"Sweden",2,11,6,19,"Sweden",103603931430,8336605,0,12427.5926987065
"682","Summer",1984,"Los Angeles","United States",13,"Yugoslavia",7,4,7,18,"Macedonia, FYR",0,1939913,0,0
"683","Summer",1984,"Los Angeles","United States",14,"Netherlands",5,2,6,13,"Netherlands",133307005495,14424211,0,9241.89236381803
"684","Summer",1984,"Los Angeles","United States",15,"Finland",4,2,6,12,"Finland",52118124258,4881803,0,10675.9990638705
"685","Summer",1984,"Los Angeles","United States",16,"New Zealand",8,1,2,11,"New Zealand",21435165426,3227100,0,6642.23774472437
"686","Summer",1984,"Los Angeles","United States",17,"Brazil",1,5,2,8,"Brazil",209023912697,133364277,0,1567.31560653982
"687","Summer",1984,"Los Angeles","United States",18,"Switzerland",0,4,4,8,"Switzerland",100501184695,6441865,0,15601.2559553794
"688","Summer",1984,"Los Angeles","United States",19,"Mexico",2,3,1,6,"Mexico",175632163244,76351106,0,2300.32245039122
"689","Summer",1984,"Los Angeles","United States",20,"Denmark",0,3,3,6,"Denmark",57714597455,5111619,0,11290.8644902916
"690","Summer",1984,"Los Angeles","United States",21,"Spain",1,2,2,5,"Spain",167102230764,38278575,0,4365.42454268478
"691","Summer",1984,"Los Angeles","United States",22,"Belgium",1,1,2,4,"Belgium",82334988808,9855372,0,8354.32582433215
"692","Summer",1984,"Los Angeles","United States",23,"Austria",1,1,1,3,"Austria",67286843408,7561434,0,8898.68818639427
"693","Summer",1984,"Los Angeles","United States",24,"Kenya",1,0,2,3,"Kenya",6191437070,18942464,0,326.854894379105
"694","Summer",1984,"Los Angeles","United States",25,"Portugal",1,0,2,3,"Portugal",24881557290,9996232,0,2489.09361947582
"695","Summer",1984,"Los Angeles","United States",26,"Norway",0,1,2,3,"Norway",61098572566,4140099,0,14757.7564125882
"696","Summer",1984,"Los Angeles","United States",27,"Jamaica",0,1,2,3,"Jamaica",2373564501,2279900,0,1041.08272336506
"697","Summer",1984,"Los Angeles","United States",28,"Venezuela",0,0,3,3,"Venezuela, RB",55952339080,16867806,0,3317.10828782356
"698","Summer",1984,"Los Angeles","United States",29,"Turkey",0,0,3,3,"Turkey",59989909458,48138191,0,1246.20199080601
"699","Summer",1984,"Los Angeles","United States",30,"Morocco",2,0,0,2,"Morocco",12751251348,21776104,0,585.561648125854
"700","Summer",1984,"Los Angeles","United States",31,"Puerto Rico",0,1,1,2,"Puerto Rico",1.9163e+10,3344190,0,5730.23661933084
"701","Summer",1984,"Los Angeles","United States",32,"Nigeria",0,1,1,2,"Nigeria",28500815241,81775217,0,348.526317466085
"702","Summer",1984,"Los Angeles","United States",33,"Greece",0,1,1,2,"Greece",45790167010,9895801,0,4627.2319956717
"703","Summer",1984,"Los Angeles","United States",34,"Algeria",0,0,2,2,"Algeria",53698280323,22150483,0,2424.24873186738
"704","Summer",1984,"Los Angeles","United States",35,"Pakistan",1,0,0,1,"Pakistan",31151825048,91643160,0,339.925260630471
"705","Summer",1984,"Los Angeles","United States",36,"Egypt",0,1,0,1,"Egypt, Arab Rep.",30642873686,49190419,0,622.943945364645
"706","Summer",1984,"Los Angeles","United States",37,"Thailand",0,1,0,1,"Thailand",41797647302,51090390,0,818.111729074685
"707","Summer",1984,"Los Angeles","United States",38,"Cote d'Ivoire",0,1,0,1,"Cote d'Ivoire",6841639250,9771533,0,700.160276795872
"708","Summer",1984,"Los Angeles","United States",39,"Ireland",0,1,0,1,"Ireland",19745507272,3532423,0,5589.791276979
"709","Summer",1984,"Los Angeles","United States",40,"Colombia",0,1,0,1,"Colombia",38253120738,29438030,0,1299.4456741161
"710","Summer",1984,"Los Angeles","United States",41,"Peru",0,1,0,1,"Peru",19845514734,19081183,0,1040.05683159163
"711","Summer",1984,"Los Angeles","United States",42,"Syria",0,1,0,1,"Syrian Arab Republic",17503082977,10313558,0,1697.0945407007
"712","Summer",1984,"Los Angeles","United States",43,"Iceland",0,0,1,1,"Iceland",2822006038,239511,0,11782.3650604774
"713","Summer",1984,"Los Angeles","United States",44,"Zambia",0,0,1,1,"Zambia",2719518827,6636560,0,409.778383228661
"714","Summer",1984,"Los Angeles","United States",45,"Dominican Republic",0,0,1,1,"Dominican Republic",10330399744,6381602,0,1618.77844215293
"715","Summer",1984,"Los Angeles","United States",46,"Cameroon",0,0,1,1,"Cameroon",7801858401,10070779,0,774.70257276026
"716","Winter",1984,"Sarajevo","Yugoslavia",1,"Soviet Union",6,10,9,25,"Russian Federation",0,142745000,1,0
"717","Winter",1984,"Sarajevo","Yugoslavia",2,"East Germany",9,9,6,24,"Germany",701699792253,77858685,1,9012.47936891048
"718","Winter",1984,"Sarajevo","Yugoslavia",3,"Finland",4,3,6,13,"Finland",52118124258,4881803,1,10675.9990638705
"719","Winter",1984,"Sarajevo","Yugoslavia",4,"Norway",3,2,4,9,"Norway",61098572566,4140099,1,14757.7564125882
"720","Winter",1984,"Sarajevo","Yugoslavia",5,"United States",4,4,0,8,"United States",4.0407e+12,235825000,1,17134.3157002014
"721","Winter",1984,"Sarajevo","Yugoslavia",6,"Sweden",4,2,2,8,"Sweden",103603931430,8336605,1,12427.5926987065
"722","Winter",1984,"Sarajevo","Yugoslavia",7,"Czechoslovakia",0,2,4,6,"Czech Republic",0,10330213,1,0
"723","Winter",1984,"Sarajevo","Yugoslavia",8,"Switzerland",2,2,1,5,"Switzerland",100501184695,6441865,1,15601.2559553794
"724","Winter",1984,"Sarajevo","Yugoslavia",9,"West Germany",2,1,1,4,"Germany",701699792253,77858685,1,9012.47936891048
"725","Winter",1984,"Sarajevo","Yugoslavia",10,"Canada",2,1,1,4,"Canada",347140761331,25702000,1,13506.371540386
"726","Winter",1984,"Sarajevo","Yugoslavia",11,"France",0,1,2,3,"France",521686181791,56489874,1,9235.03886362005
"727","Winter",1984,"Sarajevo","Yugoslavia",12,"Italy",2,0,0,2,"Italy",421898527725,56576718,1,7457.10501844593
"728","Winter",1984,"Sarajevo","Yugoslavia",13,"Liechtenstein",0,0,2,2,"Liechtenstein",502620921,27009,1,18609.3865378207
"729","Winter",1984,"Sarajevo","Yugoslavia",14,"Great Britain",1,0,0,1,"United Kingdom",438830806065,56422072,1,7777.64428901158
"730","Winter",1984,"Sarajevo","Yugoslavia",15,"Yugoslavia",0,1,0,1,"Macedonia, FYR",0,1939913,1,0
"731","Winter",1984,"Sarajevo","Yugoslavia",16,"Japan",0,1,0,1,"Japan",1294608503865,120018000,1,10786.7861809479
"732","Winter",1984,"Sarajevo","Yugoslavia",17,"Austria",0,0,1,1,"Austria",67286843408,7561434,1,8898.68818639427
"733","Summer",1980,"Moskva","Soviet Union",1,"Soviet Union",80,69,46,195,"Russian Federation",0,139010000,0,0
"734","Summer",1980,"Moskva","Soviet Union",2,"East Germany",47,37,42,126,"Germany",919609249883,78288576,0,11746.4040971061
"735","Summer",1980,"Moskva","Soviet Union",3,"Bulgaria",8,16,17,41,"Bulgaria",20039628408,8861535,0,2261.41728357446
"736","Summer",1980,"Moskva","Soviet Union",4,"Hungary",7,10,15,32,"Hungary",22163405825,10711122,0,2069.19553572446
"737","Summer",1980,"Moskva","Soviet Union",5,"Poland",3,14,15,32,"Poland",0,35574150,0,0
"738","Summer",1980,"Moskva","Soviet Union",6,"Romania",6,6,13,25,"Romania",0,22242653,0,0
"739","Summer",1980,"Moskva","Soviet Union",7,"Great Britain",5,7,9,21,"United Kingdom",541910295143,56314216,0,9622.97504315784
"740","Summer",1980,"Moskva","Soviet Union",8,"Cuba",8,7,5,20,"Cuba",19912889808,9835085,0,2024.67897410139
"741","Summer",1980,"Moskva","Soviet Union",9,"Italy",8,3,4,15,"Italy",459830080798,56433883,0,8148.12053244679
"742","Summer",1980,"Moskva","Soviet Union",10,"France",6,5,3,14,"France",690324433406,55224670,0,12500.2907831953
"743","Summer",1980,"Moskva","Soviet Union",11,"Czechoslovakia",2,3,9,14,"Czech Republic",0,10304193,0,0
"744","Summer",1980,"Moskva","Soviet Union",12,"Sweden",3,3,6,12,"Sweden",134808728958,8310531,0,16221.4338600024
"745","Summer",1980,"Moskva","Soviet Union",13,"Yugoslavia",2,3,4,9,"Macedonia, FYR",0,1895727,0,0
"746","Summer",1980,"Moskva","Soviet Union",14,"Australia",2,2,5,9,"Australia",149957660167,14692000,0,10206.7560690852
"747","Summer",1980,"Moskva","Soviet Union",15,"Finland",3,1,4,8,"Finland",53007650622,4779535,0,11090.5455493055
"748","Summer",1980,"Moskva","Soviet Union",16,"Spain",1,3,2,6,"Spain",226003471829,37439035,0,6036.57310689231
"749","Summer",1980,"Moskva","Soviet Union",17,"Denmark",2,1,2,5,"Denmark",69709363190,5123027,0,13607.0653521834
"750","Summer",1980,"Moskva","Soviet Union",18,"North Korea",0,3,2,5,"Korea, Dem. Rep.",0,17372172,0,0
"751","Summer",1980,"Moskva","Soviet Union",19,"Brazil",2,0,2,4,"Brazil",235024598984,121740438,0,1930.53847057787
"752","Summer",1980,"Moskva","Soviet Union",20,"Ethiopia",2,0,2,4,"Ethiopia",0,35241209,0,0
"753","Summer",1980,"Moskva","Soviet Union",21,"Austria",1,2,1,4,"Austria",81215814720,7549433,0,10757.86946119
"754","Summer",1980,"Moskva","Soviet Union",22,"Mongolia",0,2,2,4,"Mongolia",0,1689621,0,0
"755","Summer",1980,"Moskva","Soviet Union",23,"Mexico",0,1,3,4,"Mexico",194356825709,70353013,0,2762.59420060659
"756","Summer",1980,"Moskva","Soviet Union",24,"Greece",1,0,2,3,"Greece",54190721018,9642505,0,5619.98370941991
"757","Summer",1980,"Moskva","Soviet Union",25,"Netherlands",0,1,2,3,"Netherlands",180770339171,14149800,0,12775.4695593577
"758","Summer",1980,"Moskva","Soviet Union",26,"Jamaica",0,0,3,3,"Jamaica",2679379401,2133000,0,1256.15536849508
"759","Summer",1980,"Moskva","Soviet Union",27,"Switzerland",2,0,0,2,"Switzerland",112531847652,6319408,0,17807.3401261637
"760","Summer",1980,"Moskva","Soviet Union",28,"Tanzania",0,2,0,2,"Tanzania",0,18686808,0,0
"761","Summer",1980,"Moskva","Soviet Union",29,"Ireland",0,1,1,2,"Ireland",21357236498,3412800,0,6257.98068975621
"762","Summer",1980,"Moskva","Soviet Union",30,"Belgium",1,0,0,1,"Belgium",125285531605,9859242,0,12707.4202666899
"763","Summer",1980,"Moskva","Soviet Union",31,"India",1,0,0,1,"India",189594121314,698965575,0,271.249583806756
"764","Summer",1980,"Moskva","Soviet Union",32,"Zimbabwe",1,0,0,1,"Zimbabwe",6678868224,7289069,0,916.285498737905
"765","Summer",1980,"Moskva","Soviet Union",33,"Venezuela",0,1,0,1,"Venezuela, RB",67135122864,15096432,0,4447.08543475703
"766","Summer",1980,"Moskva","Soviet Union",34,"Uganda",0,1,0,1,"Uganda",1244610000,12549779,0,99.1738579619609
"767","Summer",1980,"Moskva","Soviet Union",35,"Guyana",0,0,1,1,"Guyana",603200000,776927,0,776.392119208111
"768","Summer",1980,"Moskva","Soviet Union",36,"Lebanon",0,0,1,1,"Lebanon",0,2605294,0,0
"769","Winter",1980,"Lake Placid","United States",1,"East Germany",9,7,7,23,"Germany",919609249883,78288576,1,11746.4040971061
"770","Winter",1980,"Lake Placid","United States",2,"Soviet Union",10,6,6,22,"Russian Federation",0,139010000,1,0
"771","Winter",1980,"Lake Placid","United States",3,"United States",6,4,2,12,"United States",2.8625e+12,227225000,1,12597.6455055562
"772","Winter",1980,"Lake Placid","United States",4,"Norway",1,3,6,10,"Norway",63714366699,4085620,1,15594.7852954998
"773","Winter",1980,"Lake Placid","United States",5,"Finland",1,5,3,9,"Finland",53007650622,4779535,1,11090.5455493055
"774","Winter",1980,"Lake Placid","United States",6,"Austria",3,2,2,7,"Austria",81215814720,7549433,1,10757.86946119
"775","Winter",1980,"Lake Placid","United States",7,"Switzerland",1,1,3,5,"Switzerland",112531847652,6319408,1,17807.3401261637
"776","Winter",1980,"Lake Placid","United States",8,"West Germany",0,2,3,5,"Germany",919609249883,78288576,1,11746.4040971061
"777","Winter",1980,"Lake Placid","United States",9,"Sweden",3,0,1,4,"Sweden",134808728958,8310531,1,16221.4338600024
"778","Winter",1980,"Lake Placid","United States",10,"Liechtenstein",2,2,0,4,"Liechtenstein",534699257,25869,1,20669.4985117322
"779","Winter",1980,"Lake Placid","United States",11,"Netherlands",1,2,1,4,"Netherlands",180770339171,14149800,1,12775.4695593577
"780","Winter",1980,"Lake Placid","United States",12,"Italy",0,2,0,2,"Italy",459830080798,56433883,1,8148.12053244679
"781","Winter",1980,"Lake Placid","United States",13,"Canada",0,1,1,2,"Canada",268893260349,24593000,1,10933.731563819
"782","Winter",1980,"Lake Placid","United States",14,"Great Britain",1,0,0,1,"United Kingdom",541910295143,56314216,1,9622.97504315784
"783","Winter",1980,"Lake Placid","United States",15,"Japan",0,1,0,1,"Japan",1086988088501,116782000,1,9307.83929459163
"784","Winter",1980,"Lake Placid","United States",16,"Hungary",0,1,0,1,"Hungary",22163405825,10711122,1,2069.19553572446
"785","Winter",1980,"Lake Placid","United States",17,"France",0,0,1,1,"France",690324433406,55224670,1,12500.2907831953
"786","Winter",1980,"Lake Placid","United States",18,"Bulgaria",0,0,1,1,"Bulgaria",20039628408,8861535,1,2261.41728357446
"787","Winter",1980,"Lake Placid","United States",19,"Czechoslovakia",0,0,1,1,"Czech Republic",0,10304193,1,0
"788","Summer",1976,"Montreal","Canada",1,"Soviet Union",49,41,35,125,"Russian Federation",0,135146686,0,0
"789","Summer",1976,"Montreal","Canada",2,"United States",34,35,25,94,"United States",1.8776e+12,218035000,0,8611.46146260921
"790","Summer",1976,"Montreal","Canada",3,"East Germany",40,25,25,90,"Germany",502973378650,78336950,0,6420.64030639436
"791","Summer",1976,"Montreal","Canada",4,"West Germany",10,12,17,39,"Germany",502973378650,78336950,0,6420.64030639436
"792","Summer",1976,"Montreal","Canada",5,"Romania",4,9,14,27,"Romania",0,21551634,0,0
"793","Summer",1976,"Montreal","Canada",6,"Poland",7,6,13,26,"Poland",0,34356300,0,0
"794","Summer",1976,"Montreal","Canada",7,"Japan",9,6,10,25,"Japan",576405865273,112771000,0,5111.29514922276
"795","Summer",1976,"Montreal","Canada",8,"Bulgaria",6,9,7,22,"Bulgaria",0,8758599,0,0
"796","Summer",1976,"Montreal","Canada",9,"Hungary",4,5,13,22,"Hungary",12689645219,10598677,0,1197.28577623415
"797","Summer",1976,"Montreal","Canada",10,"Cuba",6,4,3,13,"Cuba",13789579893,9543798,0,1444.87340291569
"798","Summer",1976,"Montreal","Canada",11,"Great Britain",3,5,5,13,"United Kingdom",227154794943,56211968,0,4041.03971138317
"799","Summer",1976,"Montreal","Canada",12,"Italy",2,7,4,13,"Italy",216511885599,55718260,0,3885.83357769966
"800","Summer",1976,"Montreal","Canada",13,"Canada",0,5,6,11,"Canada",202833671400,23518000,0,8624.61397227655
"801","Summer",1976,"Montreal","Canada",14,"France",2,3,4,9,"France",367269735045,54328016,0,6760.22726552356
"802","Summer",1976,"Montreal","Canada",15,"Yugoslavia",2,3,3,8,"Macedonia, FYR",0,1795556,0,0
"803","Summer",1976,"Montreal","Canada",16,"Czechoslovakia",2,2,4,8,"Czech Republic",0,10125939,0,0
"804","Summer",1976,"Montreal","Canada",17,"Finland",4,2,0,6,"Finland",31470995538,4725664,0,6659.59228967612
"805","Summer",1976,"Montreal","Canada",18,"South Korea",1,1,4,6,"Korea, Rep.",29554752066,35849000,0,824.423333035789
"806","Summer",1976,"Montreal","Canada",19,"Belgium",0,3,3,6,"Belgium",70248275973,9818227,0,7154.88407153349
"807","Summer",1976,"Montreal","Canada",20,"Sweden",4,1,0,5,"Sweden",84781560642,8222286,0,10311.1909074921
"808","Summer",1976,"Montreal","Canada",21,"Netherlands",0,2,3,5,"Netherlands",101123520587,13774037,0,7341.60366978831
"809","Summer",1976,"Montreal","Canada",22,"Australia",0,1,4,5,"Australia",105025841422,14033000,0,7484.20447673341
"810","Summer",1976,"Montreal","Canada",23,"New Zealand",2,1,1,4,"New Zealand",13515337003,3110500,0,4345.06896093876
"811","Summer",1976,"Montreal","Canada",24,"Switzerland",1,1,2,4,"Switzerland",0,6302504,0,0
"812","Summer",1976,"Montreal","Canada",25,"Denmark",1,0,2,3,"Denmark",43676095947,5072596,0,8610.20588806994
"813","Summer",1976,"Montreal","Canada",26,"North Korea",1,1,0,2,"Korea, Dem. Rep.",0,16539033,0,0
"814","Summer",1976,"Montreal","Canada",27,"Jamaica",1,1,0,2,"Jamaica",2966042882,2037716,0,1455.57225933349
"815","Summer",1976,"Montreal","Canada",28,"Norway",1,1,0,2,"Norway",35575735361,4026152,0,8836.16300651342
"816","Summer",1976,"Montreal","Canada",29,"Mexico",1,0,1,2,"Mexico",89023916067,63486196,0,1402.25626476345
"817","Summer",1976,"Montreal","Canada",30,"Spain",0,2,0,2,"Spain",115063799205,35939437,0,3201.60271862356
"818","Summer",1976,"Montreal","Canada",31,"Portugal",0,2,0,2,"Portugal",20061590258,9355810,0,2144.29218400117
"819","Summer",1976,"Montreal","Canada",32,"Iran",0,1,1,2,"Iran, Islamic Rep.",63626810883,33901414,0,1876.8187923666
"820","Summer",1976,"Montreal","Canada",33,"Brazil",0,0,2,2,"Brazil",152678020453,110808302,0,1377.85723359428
"821","Summer",1976,"Montreal","Canada",34,"Trinidad and Tobago",1,0,0,1,"Trinidad and Tobago",2500420784,1025655,0,2437.87704832522
"822","Summer",1976,"Montreal","Canada",35,"Venezuela",0,1,0,1,"Venezuela, RB",36272315695,13196169,0,2748.7004520024
"823","Summer",1976,"Montreal","Canada",36,"Mongolia",0,1,0,1,"Mongolia",0,1520864,0,0
"824","Summer",1976,"Montreal","Canada",37,"Thailand",0,0,1,1,"Thailand",16985208712,43382444,0,391.5226332569
"825","Summer",1976,"Montreal","Canada",38,"Puerto Rico",0,0,1,1,"Puerto Rico",8.969e+09,3043854,0,2946.59336485916
"826","Summer",1976,"Montreal","Canada",39,"Bermuda",0,0,1,1,"Bermuda",386300000,53200,0,7261.27819548872
"827","Summer",1976,"Montreal","Canada",40,"Pakistan",0,0,1,1,"Pakistan",13338485498,70268556,0,189.821539779471
"828","Summer",1976,"Montreal","Canada",41,"Austria",0,0,1,1,"Austria",42518592468,7565525,0,5620.04520082876
"829","Winter",1976,"Innsbruck","Austria",1,"Soviet Union",13,6,8,27,"Russian Federation",0,135146686,1,0
"830","Winter",1976,"Innsbruck","Austria",2,"East Germany",7,5,7,19,"Germany",502973378650,78336950,1,6420.64030639436
"831","Winter",1976,"Innsbruck","Austria",3,"United States",3,3,4,10,"United States",1.8776e+12,218035000,1,8611.46146260921
"832","Winter",1976,"Innsbruck","Austria",4,"West Germany",2,5,3,10,"Germany",502973378650,78336950,1,6420.64030639436
"833","Winter",1976,"Innsbruck","Austria",5,"Norway",3,3,1,7,"Norway",35575735361,4026152,1,8836.16300651342
"834","Winter",1976,"Innsbruck","Austria",6,"Finland",2,4,1,7,"Finland",31470995538,4725664,1,6659.59228967612
"835","Winter",1976,"Innsbruck","Austria",7,"Austria",2,2,2,6,"Austria",42518592468,7565525,1,5620.04520082876
"836","Winter",1976,"Innsbruck","Austria",8,"Netherlands",1,2,3,6,"Netherlands",101123520587,13774037,1,7341.60366978831
"837","Winter",1976,"Innsbruck","Austria",9,"Switzerland",1,3,1,5,"Switzerland",0,6302504,1,0
"838","Winter",1976,"Innsbruck","Austria",10,"Italy",1,2,1,4,"Italy",216511885599,55718260,1,3885.83357769966
"839","Winter",1976,"Innsbruck","Austria",11,"Canada",1,1,1,3,"Canada",202833671400,23518000,1,8624.61397227655
"840","Winter",1976,"Innsbruck","Austria",12,"Sweden",0,0,2,2,"Sweden",84781560642,8222286,1,10311.1909074921
"841","Winter",1976,"Innsbruck","Austria",13,"Liechtenstein",0,0,2,2,"Liechtenstein",272489354,23926,1,11388.8386692301
"842","Winter",1976,"Innsbruck","Austria",14,"Great Britain",1,0,0,1,"United Kingdom",227154794943,56211968,1,4041.03971138317
"843","Winter",1976,"Innsbruck","Austria",15,"Czechoslovakia",0,1,0,1,"Czech Republic",0,10125939,1,0
"844","Winter",1976,"Innsbruck","Austria",16,"France",0,0,1,1,"France",367269735045,54328016,1,6760.22726552356
"845","Summer",1972,"Munchen","West Germany",1,"Soviet Union",50,27,22,99,"Russian Federation",0,131909342,0,0
"846","Summer",1972,"Munchen","West Germany",2,"United States",33,31,30,94,"United States",1.2824e+12,209896000,0,6109.69241910279
"847","Summer",1972,"Munchen","West Germany",3,"East Germany",20,23,23,66,"Germany",290121986827,78688452,0,3686.97031715658
"848","Summer",1972,"Munchen","West Germany",4,"West Germany",13,11,16,40,"Germany",290121986827,78688452,0,3686.97031715658
"849","Summer",1972,"Munchen","West Germany",5,"Hungary",6,13,16,35,"Hungary",7074918567,10398489,0,680.379482730616
"850","Summer",1972,"Munchen","West Germany",6,"Japan",13,8,8,29,"Japan",312738030290,107188000,0,2917.65897572489
"851","Summer",1972,"Munchen","West Germany",7,"Poland",7,5,9,21,"Poland",0,33055650,0,0
"852","Summer",1972,"Munchen","West Germany",8,"Bulgaria",6,10,5,21,"Bulgaria",0,8576200,0,0
"853","Summer",1972,"Munchen","West Germany",9,"Italy",5,3,10,18,"Italy",139955971404,54381345,0,2573.60260957135
"854","Summer",1972,"Munchen","West Germany",10,"Great Britain",4,5,9,18,"United Kingdom",162199828773,56086065,0,2891.98090065687
"855","Summer",1972,"Munchen","West Germany",11,"Australia",8,7,2,17,"Australia",52035046729,13177000,0,3948.92970547166
"856","Summer",1972,"Munchen","West Germany",12,"Sweden",4,6,6,16,"Sweden",46444859735,8122300,0,5718.19062765473
"857","Summer",1972,"Munchen","West Germany",13,"Romania",3,6,7,16,"Romania",0,20657957,0,0
"858","Summer",1972,"Munchen","West Germany",14,"France",2,4,7,13,"France",200955006502,52776806,0,3807.63865289612
"859","Summer",1972,"Munchen","West Germany",15,"Kenya",2,3,4,9,"Kenya",2107279157,12083159,0,174.398032584029
"860","Summer",1972,"Munchen","West Germany",16,"Cuba",3,1,4,8,"Cuba",8135150889,9025344,0,901.367403724445
"861","Summer",1972,"Munchen","West Germany",17,"Finland",3,1,4,8,"Finland",14567968587,4639657,0,3139.880509917
"862","Summer",1972,"Munchen","West Germany",18,"Czechoslovakia",2,4,2,8,"Czech Republic",0,9867632,0,0
"863","Summer",1972,"Munchen","West Germany",19,"Netherlands",3,1,1,5,"Netherlands",50674951936,13328593,0,3801.97309168342
"864","Summer",1972,"Munchen","West Germany",20,"Yugoslavia",2,1,2,5,"Macedonia, FYR",0,1723445,0,0
"865","Summer",1972,"Munchen","West Germany",21,"North Korea",1,1,3,5,"Korea, Dem. Rep.",0,15214618,0,0
"866","Summer",1972,"Munchen","West Germany",22,"Canada",0,2,3,5,"Canada",111034447924,21993631,0,5048.48189569062
"867","Summer",1972,"Munchen","West Germany",23,"Norway",2,1,1,4,"Norway",17219726177,3933004,0,4378.26307245047
"868","Summer",1972,"Munchen","West Germany",24,"New Zealand",1,1,1,3,"New Zealand",9525203023,2903900,0,3280.14154171976
"869","Summer",1972,"Munchen","West Germany",25,"Switzerland",0,3,0,3,"Switzerland",0,6260956,0,0
"870","Summer",1972,"Munchen","West Germany",26,"Iran",0,2,1,3,"Iran, Islamic Rep.",16346614632,30184173,0,541.562448373192
"871","Summer",1972,"Munchen","West Germany",27,"Colombia",0,1,2,3,"Colombia",8671371951,22404289,0,387.040711312017
"872","Summer",1972,"Munchen","West Germany",28,"Austria",0,1,2,3,"Austria",21832965362,7544201,0,2894.00631849549
"873","Summer",1972,"Munchen","West Germany",29,"Uganda",1,1,0,2,"Uganda",1490970307,9988441,0,149.269571397578
"874","Summer",1972,"Munchen","West Germany",30,"Greece",0,2,0,2,"Greece",16101411778,8888628,0,1811.46199143445
"875","Summer",1972,"Munchen","West Germany",31,"Belgium",0,2,0,2,"Belgium",36756500047,9711115,0,3784.99276828665
"876","Summer",1972,"Munchen","West Germany",32,"Brazil",0,0,2,2,"Brazil",58539008796,100812672,0,580.671136223827
"877","Summer",1972,"Munchen","West Germany",33,"Ethiopia",0,0,2,2,"Ethiopia",0,30135531,0,0
"878","Summer",1972,"Munchen","West Germany",34,"Denmark",1,0,0,1,"Denmark",22591052336,4991596,0,4525.81746118877
"879","Summer",1972,"Munchen","West Germany",35,"South Korea",0,1,0,1,"Korea, Rep.",10735574843,33265648,0,322.722552796807
"880","Summer",1972,"Munchen","West Germany",36,"Mexico",0,1,0,1,"Mexico",45178119327,56395803,0,801.090097555664
"881","Summer",1972,"Munchen","West Germany",37,"Lebanon",0,1,0,1,"Lebanon",0,2416743,0,0
"882","Summer",1972,"Munchen","West Germany",38,"Pakistan",0,1,0,1,"Pakistan",9309109504,62532284,0,148.868854750292
"883","Summer",1972,"Munchen","West Germany",39,"Tunisia",0,1,0,1,"Tunisia",2237570219,5294325,0,422.635599250141
"884","Summer",1972,"Munchen","West Germany",40,"Argentina",0,1,0,1,"Argentina",34733000536,24785830,0,1401.32489152068
"885","Summer",1972,"Munchen","West Germany",41,"Turkey",0,1,0,1,"Turkey",20431095406,36475356,0,560.13422887497
"886","Summer",1972,"Munchen","West Germany",42,"Mongolia",0,1,0,1,"Mongolia",0,1356666,0,0
"887","Summer",1972,"Munchen","West Germany",43,"Spain",0,0,1,1,"Spain",57414244329,34502705,0,1664.05052383574
"888","Summer",1972,"Munchen","West Germany",44,"Niger",0,0,1,1,"Niger",742779660,4664739,0,159.232844538569
"889","Summer",1972,"Munchen","West Germany",45,"Ghana",0,0,1,1,"Ghana",2112593380,9083737,0,232.568752265725
"890","Summer",1972,"Munchen","West Germany",46,"Nigeria",0,0,1,1,"Nigeria",12274416018,58829321,0,208.64452979153
"891","Summer",1972,"Munchen","West Germany",47,"India",0,0,1,1,"India",72716595884,580798773,0,125.201014989059
"892","Summer",1972,"Munchen","West Germany",48,"Jamaica",0,0,1,1,"Jamaica",1875146657,1925162,0,974.020189989206
"893","Winter",1972,"Sapporo","Japan",1,"Soviet Union",8,5,3,16,"Russian Federation",0,131909342,1,0
"894","Winter",1972,"Sapporo","Japan",2,"East Germany",4,3,7,14,"Germany",290121986827,78688452,1,3686.97031715658
"895","Winter",1972,"Sapporo","Japan",3,"Norway",2,5,5,12,"Norway",17219726177,3933004,1,4378.26307245047
"896","Winter",1972,"Sapporo","Japan",4,"Switzerland",4,3,3,10,"Switzerland",0,6260956,1,0
"897","Winter",1972,"Sapporo","Japan",5,"Netherlands",4,3,2,9,"Netherlands",50674951936,13328593,1,3801.97309168342
"898","Winter",1972,"Sapporo","Japan",6,"United States",3,2,3,8,"United States",1.2824e+12,209896000,1,6109.69241910279
"899","Winter",1972,"Sapporo","Japan",7,"West Germany",3,1,1,5,"Germany",290121986827,78688452,1,3686.97031715658
"900","Winter",1972,"Sapporo","Japan",8,"Italy",2,2,1,5,"Italy",139955971404,54381345,1,2573.60260957135
"901","Winter",1972,"Sapporo","Japan",9,"Austria",1,2,2,5,"Austria",21832965362,7544201,1,2894.00631849549
"902","Winter",1972,"Sapporo","Japan",10,"Finland",0,4,1,5,"Finland",14567968587,4639657,1,3139.880509917
"903","Winter",1972,"Sapporo","Japan",11,"Sweden",1,1,2,4,"Sweden",46444859735,8122300,1,5718.19062765473
"904","Winter",1972,"Sapporo","Japan",12,"Japan",1,1,1,3,"Japan",312738030290,107188000,1,2917.65897572489
"905","Winter",1972,"Sapporo","Japan",13,"Czechoslovakia",1,0,2,3,"Czech Republic",0,9867632,1,0
"906","Winter",1972,"Sapporo","Japan",14,"France",0,1,2,3,"France",200955006502,52776806,1,3807.63865289612
