Year,YearCode,Country Name,Country Code,GDP,Pop,olympiccountry,GameType,Year,locCity,locCountry,Rank,Gold,Silver,Bronze,Total,Participant,ParticMedalCheck,TotalAdj,AvgAnnualTemp,NumEvents,NumMedals
1988,YR1988,Barbados,BRB,1540893883,257497,Barbados,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,,13,70
1988,YR1988,Belarus,BLR,,10140000,Belarus,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,6.294930099,13,70
1988,YR1988,Belgium,BEL,160323578328,9901664,Belgium,Winter,1988,Calgary,Canada,0,0,0,0,0,1,0,0,9.514241274,13,70
1988,YR1988,Belize,BLZ,314900000,178906,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,25.06433296,13,70
1988,YR1988,Benin,BEN,1620246085,4685375,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,27.46155267,13,70
1988,YR1988,Bermuda,BMU,1415100032,58347,Bermuda,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,,13,70
1988,YR1988,Bhutan,BTN,283855836,517306,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,8.57504293,13,70
1988,YR1988,Bolivia,BOL,4597615563,6481463,,Winter,1988,Calgary,Canada,0,0,0,0,0,1,0,0,20.97503004,13,70
1988,YR1988,Bosnia and Herzegovina,BIH,,4564265,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,9.016531835,13,70
1988,YR1988,Botswana,BWA,2644554882,1303192,Botswana,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,21.47853885,13,70
1988,YR1988,Brazil,BRA,330397381998,144452622,Brazil,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,24.91577183,13,70
1988,YR1988,Brunei Darussalam,BRN,2690717551,242758,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,25.93400002,13,70
1988,YR1988,Bulgaria,BGR,23002459532,8981446,Bulgaria,Winter,1988,Calgary,Canada,0,0,0,0,0,1,0,0,10.39676164,13,70
1988,YR1988,Burkina Faso,BFA,2616040481,8356306,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,28.17636051,13,70
1988,YR1988,Burundi,BDI,1082403219,5280833,Burundi,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,20.26609974,13,70
1988,YR1988,Cambodia,KHM,,8510817,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,26.93950004,13,70
1988,YR1988,Cameroon,CMR,12493286837,11370394,Cameroon,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,24.52785039,13,70
1988,YR1988,Canada,CAN,498166896888,26895000,Canada,Winter,1988,Calgary,Canada,12,0,2,3,5,1,0,5,-7.144579613,13,70
1988,YR1988,Cape Verde,CPV,264308141,342157,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,,13,70
1988,YR1988,Cayman Islands,CYM,,22539,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,,13,70
1988,YR1988,Central African Republic,CAF,1264899288,2795175,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,24.83925494,13,70
1988,YR1988,Chad,TCD,1482597299,5582282,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,26.65074126,13,70
1988,YR1988,Channel Islands,CHI,,138186,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,,13,70
1988,YR1988,Chile,CHL,24640912616,12757095,Chile,Winter,1988,Calgary,Canada,0,0,0,0,0,1,0,0,8.369828303,13,70
1988,YR1988,China,CHN,309522625242,1101630000,China,Winter,1988,Calgary,Canada,0,0,0,0,0,1,0,0,6.325663982,13,70
1988,YR1988,Colombia,COL,39212545681,32009024,Colombia,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,24.40381182,13,70
1988,YR1988,Comoros,COM,207476559,392705,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,23.98699951,13,70
1988,YR1988,"Congo, Dem. Rep.",ZAR,8861299977,32679158,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,,13,70
1988,YR1988,"Congo, Rep.",COG,2212536313,2258785,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,24.52032734,13,70
1988,YR1988,Costa Rica,CRI,6063759371,2924348,Costa Rica,Winter,1988,Calgary,Canada,0,0,0,0,0,1,0,0,23.85092872,13,70
1988,YR1988,Cote d'Ivoire,CIV,10255169812,11316361,Cote d'Ivoire,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,26.29971557,13,70
1988,YR1988,Croatia,HRV,,4757000,Croatia,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,10.47091069,13,70
1988,YR1988,Cuba,CUB,27458999536,10396268,Cuba,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,25.13007697,13,70
1988,YR1988,Curacao,CUW,,0,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,,13,70
1988,YR1988,Cyprus,CYP,4278792562,736477,Cyprus,Winter,1988,Calgary,Canada,0,0,0,0,0,1,0,0,18.71350002,13,70
1988,YR1988,Czech Republic,CZE,,10355276,Czech Republic,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,7.665499973,13,70
1988,YR1988,Denmark,DNK,113230780658,5129516,Denmark,Winter,1988,Calgary,Canada,0,0,0,0,0,1,0,0,7.818978497,13,70
1988,YR1988,Djibouti,DJI,395794554,524393,Djibouti,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,27.64300019,13,70
1988,YR1988,Dominica,DMA,143766658,71743,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,,13,70
1988,YR1988,Dominican Republic,DOM,5374300248,6953918,Dominican Republic,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,23.92974985,13,70
1988,YR1988,Ecuador,ECU,13051886552,9650906,Ecuador,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,21.32904646,13,70
1988,YR1988,"Egypt, Arab Rep.",EGY,35044633281,54011214,Egypt,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,22.12045302,13,70
1988,YR1988,El Salvador,SLV,4189880000,5199613,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,24.77087498,13,70
1988,YR1988,Equatorial Guinea,GNQ,127202887,351776,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,24.12599966,13,70
1988,YR1988,Eritrea,ERI,,3126100,Eritrea,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,26.06832509,13,70
1988,YR1988,Estonia,EST,,1561900,Estonia,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,5.030938424,13,70
1988,YR1988,Ethiopia,ETH,10825913264,44916621,Ethiopia,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,22.37039295,13,70
1988,YR1988,Faeroe Islands,FRO,,47789,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,,13,70
1988,YR1988,Fiji,FJI,1109976928,722707,,Winter,1988,Calgary,Canada,0,0,0,0,0,1,0,0,23.37100029,13,70
1988,YR1988,Finland,FIN,107182658138,4946481,Finland,Winter,1988,Calgary,Canada,6,4,1,2,7,1,0,7,1.347861143,13,70
1988,YR1988,France,FRA,1001159453805,57803824,France,Winter,1988,Calgary,Canada,15,1,0,1,2,1,0,2,10.54372223,13,70
1988,YR1988,French Polynesia,PYF,2687472830,189742,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,,13,70
1988,YR1988,Gabon,GAB,3834503378,896429,Gabon,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,24.99982139,13,70
1988,YR1988,"Gambia, The",GMB,266672205,843060,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,26.772,13,70
1988,YR1988,Georgia,GEO,,4790700,Georgia,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,7.3648176,13,70
1988,YR1988,Germany,DEU,1355992248618,78144619,Germany,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,8.504451892,13,70
1988,YR1988,Ghana,GHA,5197840964,13853171,Ghana,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,27.25177926,13,70
1988,YR1988,Greece,GRC,72720009814,10036983,Greece,Winter,1988,Calgary,Canada,0,0,0,0,0,1,0,0,13.65550198,13,70
1988,YR1988,Greenland,GRL,898607671,54800,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,,13,70
1988,YR1988,Grenada,GRD,184533330,98063,Grenada,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,,13,70
1988,YR1988,Guam,GUM,,124677,,Winter,1988,Calgary,Canada,0,0,0,0,0,1,0,0,,13,70
1988,YR1988,Guatemala,GTM,7841603176,8491594,Guatemala,Winter,1988,Calgary,Canada,0,0,0,0,0,1,0,0,23.07117961,13,70
1988,YR1988,Guinea,GIN,2384295764,5535918,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,25.5476409,13,70
1988,YR1988,Guinea-Bissau,GNB,164458118,973017,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,26.60800037,13,70
1988,YR1988,Guyana,GUY,413799987,733057,Guyana,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,25.79536357,13,70
1988,YR1988,Haiti,HTI,,6821300,Haiti,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,24.47507682,13,70
1988,YR1988,Honduras,HND,3970386396,4631575,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,23.38608334,13,70
1988,YR1988,"Hong Kong SAR, China",HKG,59707404561,5627600,Hong Kong,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,,13,70
1988,YR1988,Hungary,HUN,28570620031,10596487,Hungary,Winter,1988,Calgary,Canada,0,0,0,0,0,1,0,0,10.06144773,13,70
1988,YR1988,Iceland,ISL,6016168895,249740,Iceland,Winter,1988,Calgary,Canada,0,0,0,0,0,1,0,0,1.351408623,13,70
1988,YR1988,India,IND,301790951232,833833510,India,Winter,1988,Calgary,Canada,0,0,0,0,0,1,0,0,23.94543419,13,70
1988,YR1988,Indonesia,IDN,88787623310,172265107,Indonesia,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,25.71897008,13,70
1988,YR1988,"Iran, Islamic Rep.",IRN,116305831423,53250434,Iran,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,16.92655784,13,70
1988,YR1988,Iraq,IRQ,43410815201,16672907,Iraq,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,21.57999357,13,70
1988,YR1988,Ireland,IRL,37094446767,3524949,Ireland,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,9.107924359,13,70
1988,YR1988,Isle of Man,IMY,,67902,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,,13,70
1988,YR1988,Israel,ISR,43892480102,4442000,Israel,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,19.69800023,13,70
1988,YR1988,Italy,ITA,859052483314,56629288,Italy,Winter,1988,Calgary,Canada,10,2,1,2,5,1,0,5,11.5006943,13,70
1988,YR1988,Jamaica,JAM,3828342820,2356400,Jamaica,Winter,1988,Calgary,Canada,0,0,0,0,0,1,0,0,24.46899986,13,70
1988,YR1988,Japan,JPN,3015393553892,122613000,Japan,Winter,1988,Calgary,Canada,17,0,0,1,1,1,0,1,10.36272594,13,70
1988,YR1988,Jordan,JOR,6277331602,2948000,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,18.35282849,13,70
1988,YR1988,Kazakhstan,KAZ,,16130832,Kazakhstan,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,5.987870514,13,70
1988,YR1988,Kenya,KEN,8355380879,21896890,Kenya,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,24.49946529,13,70
1988,YR1988,Kiribati,KIR,30842253,67729,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,,13,70
1988,YR1988,"Korea, Dem. Rep.",PRK,,19610518,North Korea,Winter,1988,Calgary,Canada,0,0,0,0,0,1,0,0,4.856629418,13,70
1988,YR1988,"Korea, Rep.",KOR,187446511819,41975000,South Korea,Winter,1988,Calgary,Canada,0,0,0,0,0,1,0,0,10.65980231,13,70
1988,YR1988,Kosovo,KSV,,1791000,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,8.424016637,13,70
1988,YR1988,Kuwait,KWT,20690321183,2007415,Kuwait,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,25.15349984,13,70
1988,YR1988,Kyrgyz Republic,KGZ,,4218400,Kyrgyzstan,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,1.093056123,13,70
1988,YR1988,Lao PDR,LAO,598961279,4004881,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,23.21746666,13,70
1988,YR1988,Latvia,LVA,6827011059,2653434,Latvia,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,5.626625729,13,70
1988,YR1988,Lebanon,LBN,3313539979,2668593,Lebanon,Winter,1988,Calgary,Canada,0,0,0,0,0,1,0,0,15.61349988,13,70
1988,YR1988,Lesotho,LSO,429740034,1544580,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,11.97447515,13,70
1988,YR1988,Liberia,LBR,1038300000,2170426,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,25.2524195,13,70
1988,YR1988,Libya,LBY,,4062672,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,21.89996952,13,70
1988,YR1988,Liechtenstein,LIE,1161757671,28089,Liechtenstein,Winter,1988,Calgary,Canada,16,0,0,1,1,1,0,1,,13,70
1988,YR1988,Lithuania,LTU,,3655049,Lithuania,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,6.244905105,13,70
1988,YR1988,Luxembourg,LUX,9336997886,373450,Luxembourg,Winter,1988,Calgary,Canada,0,0,0,0,0,1,0,0,8.88189983,13,70
1988,YR1988,"Macao SAR, China",MAC,2087122776,335952,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,,13,70
1988,YR1988,"Macedonia, FYR",MKD,,1995338,Yugoslavia,Winter,1988,Calgary,Canada,13,0,2,1,3,0,1,0,9.853518182,13,70
1988,YR1988,Madagascar,MDG,2442507588,10877757,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,22.01356848,13,70
1988,YR1988,Malawi,MWI,1379923808,8655185,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,21.97876318,13,70
1988,YR1988,Malaysia,MYS,35271881996,17202032,Malaysia,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,25.13883809,13,70
1988,YR1988,Maldives,MDV,168610478,203072,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,,13,70
1988,YR1988,Mali,MLI,1947794155,7713098,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,28.29987354,13,70
1988,YR1988,Malta,MLT,2019503791,347325,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,,13,70
1988,YR1988,Marshall Islands,MHL,70688000,44063,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,,13,70
1988,YR1988,Mauritania,MRT,957377507,1916611,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,27.69289724,13,70
1988,YR1988,Mauritius,MUS,2143480497,1040841,Mauritius,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,23.12700081,13,70
1988,YR1988,Mexico,MEX,183144276294,82635332,Mexico,Winter,1988,Calgary,Canada,0,0,0,0,0,1,0,0,20.54469315,13,70
1988,YR1988,"Micronesia, Fed. Sts.",FSM,124700000,92020,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,,13,70
1988,YR1988,Moldova,MDA,,3659000,Moldova,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,9.667174936,13,70
1988,YR1988,Monaco,MCO,2000674667,29238,Monaco,Winter,1988,Calgary,Canada,0,0,0,0,0,1,0,0,,13,70
1988,YR1988,Mongolia,MNG,3204461568,2089721,Mongolia,Winter,1988,Calgary,Canada,0,0,0,0,0,1,0,0,-0.49904369,13,70
1988,YR1988,Montenegro,MNE,,607814,Montenegro,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,7.906949917,13,70
1988,YR1988,Morocco,MAR,22198388384,23739980,Morocco,Winter,1988,Calgary,Canada,0,0,0,0,0,1,0,0,17.2250961,13,70
1988,YR1988,Mozambique,MOZ,2093393515,13348965,Mozambique,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,23.68935959,13,70
1988,YR1988,Myanmar,MMR,,40753329,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,22.95692088,13,70
1988,YR1988,Namibia,NAM,2128466758,1303879,Namibia,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,20.03803485,13,70
1988,YR1988,Nepal,NPL,3487009700,17273606,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,12.74394041,13,70
1988,YR1988,Netherlands,NLD,242608986509,14760094,Netherlands,Winter,1988,Calgary,Canada,7,3,2,2,7,1,0,7,9.201737643,13,70
1988,YR1988,New Caledonia,NCL,2072735787,159710,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,21.96499983,13,70
1988,YR1988,New Zealand,NZL,44770068058,3283400,New Zealand,Winter,1988,Calgary,Canada,0,0,0,0,0,1,0,0,9.975832156,13,70
1988,YR1988,Nicaragua,NIC,2630900096,3959636,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,24.58878273,13,70
1988,YR1988,Niger,NER,2280356194,7300220,Niger,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,27.23872952,13,70
1988,YR1988,Nigeria,NGA,23272161397,90773617,Nigeria,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,26.78221455,13,70
1988,YR1988,Northern Mariana Islands,MNP,,38570,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,,13,70
1988,YR1988,Norway,NOR,100057081479,4209488,Norway,Winter,1988,Calgary,Canada,11,0,3,2,5,1,0,5,0.753892466,13,70
1988,YR1988,Oman,OMN,8386215932,1681070,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,25.45410276,13,70
1988,YR1988,Pakistan,PAK,38472741071,104583470,Pakistan,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,19.9810149,13,70
1988,YR1988,Palau,PLW,,14485,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,,13,70
1988,YR1988,Panama,PAN,4874500000,2383722,Panama,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,24.72233335,13,70
1988,YR1988,Papua New Guinea,PNG,3655979666,3960314,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,25.053585,13,70
1988,YR1988,Paraguay,PRY,4082625953,4029203,Paraguay,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,23.48019004,13,70
1988,YR1988,Peru,PER,12375610634,20875714,Peru,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,19.45650895,13,70
1988,YR1988,Philippines,PHL,37885485203,58867229,Philippines,Winter,1988,Calgary,Canada,0,0,0,0,0,1,0,0,25.32667419,13,70
1988,YR1988,Poland,POL,68823925668,37824487,Poland,Winter,1988,Calgary,Canada,0,0,0,0,0,1,0,0,7.868831915,13,70
1988,YR1988,Portugal,PRT,55595568641,10019610,Portugal,Winter,1988,Calgary,Canada,0,0,0,0,0,1,0,0,14.97038087,13,70
1988,YR1988,Puerto Rico,PRI,26178000000,3473898,Puerto Rico,Winter,1988,Calgary,Canada,0,0,0,0,0,1,0,0,24.27766673,13,70
1988,YR1988,Qatar,QAT,6038186868,445197,Qatar,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,26.9173336,13,70
1988,YR1988,Romania,ROM,40424526826,23057662,Romania,Winter,1988,Calgary,Canada,0,0,0,0,0,1,0,0,,13,70
1988,YR1988,Russian Federation,RUS,,146857000,Russia,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,-6.321294479,13,70
1988,YR1988,Rwanda,RWA,2395492695,7045785,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,19.01189995,13,70
1988,YR1988,Samoa,WSM,118518519,161424,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,,13,70
1988,YR1988,San Marino,SMR,,23571,,Winter,1988,Calgary,Canada,0,0,0,0,0,1,0,0,,13,70
1988,YR1988,Sao Tome and Principe,STP,,111894,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,,13,70
1988,YR1988,Saudi Arabia,SAU,88256073926,15107785,Saudi Arabia,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,24.65100734,13,70
1988,YR1988,Senegal,SEN,4985152887,7062329,Senegal,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,27.87320583,13,70
1988,YR1988,Serbia,SRB,,0,Serbia,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,10.17899356,13,70
1988,YR1988,Seychelles,SYC,283826707,68848,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,,13,70
1988,YR1988,Sierra Leone,SLE,1055083946,3908478,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,26.0437999,13,70
1988,YR1988,Singapore,SGP,25302099573,2846000,Singapore,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,,13,70
1988,YR1988,Sint Maarten (Dutch part),SXM,,0,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,,13,70
1988,YR1988,Slovak Republic,SVK,10073854642,5250596,Slovakia,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,7.269396131,13,70
1988,YR1988,Slovenia,SVN,,1995196,Slovenia,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,8.04021112,13,70
1988,YR1988,Solomon Islands,SLB,310684274,294962,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,25.67630043,13,70
1988,YR1988,Somalia,SOM,1038291312,6217331,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,26.76684425,13,70
1988,YR1988,South Africa,ZAF,114631068119,33728498,South Africa,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,17.59687334,13,70
1988,YR1988,South Sudan,SSD,,5738763,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,26.92792645,13,70
1988,YR1988,Spain,ESP,365230566611,38715849,Spain,Winter,1988,Calgary,Canada,0,0,0,0,0,1,0,0,13.02547607,13,70
1988,YR1988,Sri Lanka,LKA,6978371581,16599000,Sri Lanka,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,26.75522735,13,70
1988,YR1988,St. Kitts and Nevis,KNA,126666664,41045,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,,13,70
1988,YR1988,St. Lucia,LCA,273977785,133532,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,,13,70
1988,YR1988,St. Martin (French part),MAF,,24873,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,,13,70
1988,YR1988,St. Vincent and the Grenadines,VCT,164574077,106533,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,26.81999969,13,70
1988,YR1988,Sudan,SDN,15510324099,18682216,Sudan,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,26.82433383,13,70
1988,YR1988,Suriname,SUR,1160900000,393483,Suriname,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,25.76608164,13,70
1988,YR1988,Swaziland,SWZ,692026593,801350,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,20.41380005,13,70
1988,YR1988,Sweden,SWE,196376974801,8436489,Sweden,Winter,1988,Calgary,Canada,8,4,0,2,6,1,0,6,1.546350562,13,70
1988,YR1988,Switzerland,CHE,197908057169,6593386,Switzerland,Winter,1988,Calgary,Canada,3,5,5,5,15,1,0,15,4.749057397,13,70
1988,YR1988,Syrian Arab Republic,SYR,10577042354,11729760,Syria,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,17.64578075,13,70
1988,YR1988,Tajikistan,TJK,,5008827,Tajikistan,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,3.025248465,13,70
1988,YR1988,Tanzania,TZA,5100405344,23933171,Tanzania,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,22.30580982,13,70
1988,YR1988,Thailand,THA,61667254411,54956736,Thailand,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,26.24988821,13,70
1988,YR1988,Timor-Leste,TMP,,711794,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,,13,70
1988,YR1988,Togo,TGO,1378847400,3579803,Togo,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,26.79911137,13,70
1988,YR1988,Tonga,TON,106657267,94687,Tonga,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,,13,70
1988,YR1988,Trinidad and Tobago,TTO,4496806454,1204890,Trinidad and Tobago,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,25.8625002,13,70
1988,YR1988,Tunisia,TUN,10096292842,7857619,Tunisia,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,19.36345617,13,70
1988,YR1988,Turkey,TUR,90852814005,52125597,Turkey,Winter,1988,Calgary,Canada,0,0,0,0,0,1,0,0,10.93360648,13,70
1988,YR1988,Turkmenistan,TKM,2988678841,3479088,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,15.21978049,13,70
1988,YR1988,Turks and Caicos Islands,TCA,,10588,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,,13,70
1988,YR1988,Tuvalu,TUV,,8889,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,,13,70
1988,YR1988,Uganda,UGA,6508931651,16320417,Uganda,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,22.59584155,13,70
1988,YR1988,Ukraine,UKR,74703517903,51521000,Ukraine,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,8.205565565,13,70
1988,YR1988,United Arab Emirates,ARE,36275674166,1609170,United Arab Emirates,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,26.82560888,13,70
1988,YR1988,United Kingdom,GBR,851138384916,56928327,Great Britain,Winter,1988,Calgary,Canada,0,0,0,0,0,1,0,0,8.310239139,13,70
1988,YR1988,United States,USA,5252600000000,244499000,United States,Winter,1988,Calgary,Canada,9,2,1,3,6,1,0,6,6.754627068,13,70
1988,YR1988,Uruguay,URY,8213515459,3069112,Uruguay,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,17.5674857,13,70
1988,YR1988,Uzbekistan,UZB,,19606739,Uzbekistan,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,12.51938331,13,70
1988,YR1988,Vanuatu,VUT,148545378,139369,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,23.84049988,13,70
1988,YR1988,"Venezuela, RB",VEN,58428404474,18766017,Venezuela,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,25.31845425,13,70
1988,YR1988,Vietnam,VNM,25423812494,63263000,Vietnam,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,24.06964913,13,70
1988,YR1988,Virgin Islands (U.S.),VIR,1204600064,104500,United States Virgin Islands,Winter,1988,Calgary,Canada,0,0,0,0,0,1,0,0,25.74300003,13,70
1988,YR1988,West Bank and Gaza,WBG,,0,,Winter,1988,Calgary,Canada,0,0,0,0,0,0,0,0,,13,70
