"","Year","YearCode","CountryName","CountryCode","GDP","Pop","olympiccountry","GameType","Yearextra","locCity","locCountry","Rank","Gold","Silver","Bronze","Total","Participant","ParticMedalCheck","TotalAdj","AvgAnnualTemp","NumEvents","NumMedals","logPop","logGDP","logGDPperCap","TotalAdjLagBy1","predicted","residuals"
"2872",2012,"YR2012","Iraq","IRQ",210279947256,32578209,"Iraq","Summer",2012,"London","Great Britain",0,0,0,0,0,1,0,0,21.57999357,32,960,17.2991541872514,26.0717055620702,8.77255137481871,0,1,-0.963719571493289
"305",1964,"YR1964","Ireland","IRL",2766608946,2866550,"Ireland","Summer",1964,"Tokyo","Japan",37,0,0,1,1,1,0,1,9.107924359,22,339,14.868619774053,21.7408881999717,6.87226842591862,0,1,0.342947001651185
"519",1968,"YR1968","Ireland","IRL",3278584478,2915550,"Ireland","Summer",1968,"Ciudad de Mexico","Mexico",0,0,0,0,0,1,0,0,9.107924359,22,363,14.8855690392143,21.9106776046076,7.02510856539327,1,1,-1.33045899365028
"733",1972,"YR1972","Ireland","IRL",6204580553,3036850,"Ireland","Summer",1972,"Munchen","West Germany",0,0,0,0,0,1,0,0,9.107924359,25,382,14.9263313519619,22.5485536550909,7.62222230312899,0,0,-0.355919608550465
"947",1976,"YR1976","Ireland","IRL",9283954675,3238050,"Ireland","Summer",1976,"Montreal","Canada",0,0,0,0,0,1,0,0,9.107924359,23,343,14.9904818547311,22.9515534432915,7.9610715885604,0,0,0.305668405967885
"1161",1980,"YR1980","Ireland","IRL",21357236498,3412800,"Ireland","Summer",1980,"Moskva","Soviet Union",29,0,1,1,2,1,0,2,9.107924359,23,287,15.0430436266992,23.784656465234,8.74161283853474,0,1,0.570495763892068
"1375",1984,"YR1984","Ireland","IRL",19745507272,3532423,"Ireland","Summer",1984,"Los Angeles","United States",39,0,1,0,1,1,0,1,9.107924359,27,610,15.0774945957095,23.7061918225173,8.62869722680786,2,5,-3.56871521834773
"1589",1988,"YR1988","Ireland","IRL",37094446767,3524949,"Ireland","Summer",1988,"Seoul","South Korea",0,0,0,0,0,1,0,0,9.107924359,30,444,15.0753765260387,24.336733112526,9.26135658648728,1,0,0.35833207354368
"1803",1992,"YR1992","Ireland","IRL",54914168296,3558430,"Ireland","Summer",1992,"Barcelona","Spain",40,1,1,0,2,1,0,2,9.107924359,32,692,15.0848299943182,24.7290372267748,9.64420723245655,0,2,0.492300758970676
"2017",1996,"YR1996","Ireland","IRL",74364964645,3637510,"Ireland","Summer",1996,"Atlanta","United States",37,3,0,1,4,1,0,4,9.107924359,31,837,15.106809939599,25.0322507625656,9.92544082296659,2,3,1.24089686221186
"2231",2000,"YR2000","Ireland","IRL",97331522052,3805174,"Ireland","Summer",2000,"Sydney","Australia",70,0,1,0,1,1,0,1,9.107924359,34,918,15.1518722775359,25.3013887413186,10.1495164637827,4,5,-4.13546765722659
"2445",2004,"YR2004","Ireland","IRL",186281307557,4070262,"Ireland","Summer",2004,"Athina","Greece",0,0,0,0,0,1,0,0,9.107924359,34,920,15.2192179288113,25.9505237743456,10.7313058455343,1,2,-2.01183168474592
"2659",2008,"YR2008","Ireland","IRL",264034092036,4425683,"Ireland","Summer",2008,"Beijing","China",55,0,1,2,3,1,0,3,9.107924359,35,954,15.3029351747959,26.2993440682553,10.9964088934595,0,1,1.82275152514493
"2873",2012,"YR2012","Ireland","IRL",210771406836,4588798,"Ireland","Summer",2012,"London","Great Britain",40,1,1,3,5,1,0,5,9.107924359,32,960,15.3391286741035,26.0740400032181,10.7349113291146,3,4,1.24707681762384
"307",1964,"YR1964","Israel","ISR",3405458502,2475000,"Israel","Summer",1964,"Tokyo","Japan",0,0,0,0,0,1,0,0,19.69800023,22,339,14.7217509539849,21.9486454229893,7.22689446900433,0,1,-0.719769914103476
"521",1968,"YR1968","Israel","ISR",3959154192,2803000,"Israel","Summer",1968,"Ciudad de Mexico","Mexico",0,0,0,0,0,1,0,0,19.69800023,22,363,14.8462008301469,22.0992962515209,7.25309542137395,0,0,-0.453362346529479
"735",1972,"YR1972","Israel","ISR",7173788441,3148000,"Israel","Summer",1972,"Munchen","West Germany",0,0,0,0,0,1,0,0,19.69800023,25,382,14.9622778885194,22.6936997259367,7.73142183741727,0,0,-0.400860489133152
"949",1976,"YR1976","Israel","ISR",12475947718,3533000,"Israel","Summer",1976,"Montreal","Canada",0,0,0,0,0,1,0,0,19.69800023,23,343,15.0776579263413,23.2470684450772,8.16941051873594,0,0,0.214055950147831
"1377",1984,"YR1984","Israel","ISR",26042767127,4159000,"Israel","Summer",1984,"Los Angeles","United States",0,0,0,0,0,1,0,0,19.69800023,27,610,15.240785218725,23.9830059131188,8.74222069439379,0,3,-2.78559501975057
"1591",1988,"YR1988","Israel","ISR",43892480102,4442000,"Israel","Summer",1988,"Seoul","South Korea",0,0,0,0,0,1,0,0,19.69800023,30,444,15.3066152834365,24.5050088462727,9.19839356283617,0,0,1.23948973875169
"1805",1992,"YR1992","Israel","ISR",65771216221,5123000,"Israel","Summer",1992,"Barcelona","Spain",47,0,1,1,2,1,0,2,19.69800023,32,692,15.4492507629213,24.9094481361215,9.4601973732002,0,2,0.433845371742768
"2019",1996,"YR1996","Israel","ISR",105100103996,5692000,"Israel","Summer",1996,"Atlanta","United States",72,0,0,1,1,1,0,1,19.69800023,31,837,15.5545722381919,25.3781791043245,9.82360686613267,2,3,-1.86915068464244
"2233",2000,"YR2000","Israel","ISR",124895151203,6289000,"Israel","Summer",2000,"Sydney","Australia",74,0,0,1,1,1,0,1,19.69800023,34,918,15.6543126335256,25.5507404318912,9.89642779836558,1,2,-1.41185387051512
"2447",2004,"YR2004","Israel","ISR",126571173583,6809000,"Israel","Summer",2004,"Athina","Greece",59,1,0,1,2,1,0,2,19.69800023,34,920,15.7337558244651,25.5640706239129,9.83031479944778,1,2,0.102870028467349
"2661",2008,"YR2008","Israel","ISR",201661649944,7308800,"Israel","Summer",2008,"Beijing","China",81,0,0,1,1,1,0,1,19.69800023,35,954,15.8045896595637,26.029857129689,10.2252674701253,2,3,-1.96802057482166
"308",1964,"YR1964","Italy","ITA",63175417019,51675350,"Italy","Summer",1964,"Tokyo","Japan",5,10,10,7,27,1,0,27,11.5006943,22,339,17.7604914366103,24.8691810912119,7.10868965460166,36,35,-8.29559957268983
"522",1968,"YR1968","Italy","ITA",87942231678,53235750,"Italy","Summer",1968,"Ciudad de Mexico","Mexico",9,3,4,9,16,1,0,16,11.5006943,22,363,17.7902407211072,25.199945977657,7.40970525654981,27,27,-10.6706385607948
"736",1972,"YR1972","Italy","ITA",139955971404,54381345,"Italy","Summer",1972,"Munchen","West Germany",9,5,3,10,18,1,0,18,11.5006943,25,382,17.8115317302206,25.6645937201219,7.85306198990136,16,16,1.70533581701875
"950",1976,"YR1976","Italy","ITA",216511885599,55718260,"Italy","Summer",1976,"Montreal","Canada",12,2,7,4,13,1,0,13,11.5006943,23,343,17.8358184788219,26.1009112817227,8.26509280290083,18,18,-4.51259946560593
"1164",1980,"YR1980","Italy","ITA",459830080798,56433883,"Italy","Summer",1980,"Moskva","Soviet Union",9,8,3,4,15,1,0,15,11.5006943,23,287,17.8485802984941,26.8541228686189,9.00554257012471,13,15,0.45112144041384
"1378",1984,"YR1984","Italy","ITA",421898527725,56576718,"Italy","Summer",1984,"Los Angeles","United States",7,14,6,12,32,1,0,32,11.5006943,27,610,17.8511081157926,26.7680306664404,8.91692255064778,15,18,14.3145159569743
"1592",1988,"YR1988","Italy","ITA",859052483314,56629288,"Italy","Summer",1988,"Seoul","South Korea",13,6,4,4,14,1,0,14,11.5006943,30,444,17.8520368651697,27.4790958552179,9.62705899004822,32,30,-15.609612646499
"1806",1992,"YR1992","Italy","ITA",1271956871335,56797087,"Italy","Summer",1992,"Barcelona","Spain",13,6,5,8,19,1,0,19,11.5006943,32,692,17.854995597165,27.8715776740885,10.0165820769235,14,16,3.41593598722404
"2020",1996,"YR1996","Italy","ITA",1266354134494,56860281,"Italy","Summer",1996,"Atlanta","United States",7,13,10,12,35,1,0,35,11.5006943,31,837,17.8561076061376,27.8671631276227,10.011055521485,19,20,15.4549356211719
"2234",2000,"YR2000","Italy","ITA",1104009462562,56942108,"Italy","Summer",2000,"Sydney","Australia",7,13,8,13,34,1,0,34,11.5006943,34,918,17.857545660555,27.729969634908,9.872423974353,35,35,-0.883266298099913
"2448",2004,"YR2004","Italy","ITA",1735521503772,58175310,"Italy","Summer",2004,"Athina","Greece",8,10,11,11,32,1,0,32,11.5006943,34,920,17.8789715958879,28.1823290627056,10.3033574668177,34,34,-1.56832434753263
"2662",2008,"YR2008","Italy","ITA",2307311493055,59832179,"Italy","Summer",2008,"Beijing","China",9,8,9,10,27,1,0,27,11.5006943,35,954,17.9070541845593,28.4671041068358,10.5600499222765,32,32,-4.77878930361408
"2876",2012,"YR2012","Italy","ITA",2014669579720,60917978,"Italy","Summer",2012,"London","Great Britain",10,8,9,11,28,1,0,28,11.5006943,32,960,17.9250388943701,28.3314763175931,10.406437423223,27,27,1.09648953962433
"523",1968,"YR1968","Jamaica","JAM",1083839096,1823706,"Jamaica","Summer",1968,"Ciudad de Mexico","Mexico",41,0,1,0,1,1,0,1,24.46899986,22,363,14.4163812524143,20.8037752935219,6.38739404110757,0,0,0.948648223245586
"737",1972,"YR1972","Jamaica","JAM",1875146657,1925162,"Jamaica","Summer",1972,"Munchen","West Germany",48,0,0,1,1,1,0,1,24.46899986,25,382,14.4705206780073,21.3519527103767,6.88143203236938,1,1,0.0810737662322542
"951",1976,"YR1976","Jamaica","JAM",2966042882,2037716,"Jamaica","Summer",1976,"Montreal","Canada",27,1,1,0,2,1,0,2,24.46899986,23,343,14.5273401307482,21.8104945384133,7.28315440766515,1,0,1.72563574370046
"1165",1980,"YR1980","Jamaica","JAM",2679379401,2133000,"Jamaica","Summer",1980,"Moskva","Soviet Union",26,0,0,3,3,1,0,3,24.46899986,23,287,14.5730399974535,21.7088510378624,7.13581104040891,2,3,0.343261674311848
"1379",1984,"YR1984","Jamaica","JAM",2373564501,2279900,"Jamaica","Summer",1984,"Los Angeles","United States",27,0,1,2,3,1,0,3,24.46899986,27,610,14.6396421403196,21.5876586710657,6.94801653074601,3,5,-1.84826769596978
"1593",1988,"YR1988","Jamaica","JAM",3828342820,2356400,"Jamaica","Summer",1988,"Seoul","South Korea",31,0,2,0,2,1,0,2,24.46899986,30,444,14.6726455886297,22.0656978624311,7.39305227380143,3,1,1.19060744064127
"1807",1992,"YR1992","Jamaica","JAM",3535452386,2423044,"Jamaica","Summer",1992,"Barcelona","Spain",29,0,3,1,4,1,0,4,24.46899986,32,692,14.7005351589404,21.9861071015158,7.28557194257539,2,3,1.4695882801247
"2021",1996,"YR1996","Jamaica","JAM",6527302708,2509923,"Jamaica","Summer",1996,"Atlanta","United States",34,1,3,2,6,1,0,6,24.46899986,31,837,14.7357626333466,22.5992596333393,7.86349699999273,4,4,2.12273503929974
"2235",2000,"YR2000","Jamaica","JAM",9008629729,2589389,"Jamaica","Summer",2000,"Sydney","Australia",26,0,6,3,9,1,0,9,24.46899986,34,918,14.7669324985093,22.921448813649,8.15451631513968,6,6,2.73016396637514
"2449",2004,"YR2004","Jamaica","JAM",10173234921,2638100,"Jamaica","Summer",2004,"Athina","Greece",39,2,1,2,5,1,0,5,24.46899986,34,920,14.7855695190466,23.0430260810894,8.25745656204283,9,9,-3.59231371521495
"2663",2008,"YR2008","Jamaica","JAM",13676837630,2687200,"Jamaica","Summer",2008,"Beijing","China",20,6,3,2,11,1,0,11,24.46899986,35,954,14.8040103172802,23.3389695550199,8.53495923773963,5,5,6.06346189559926
"2877",2012,"YR2012","Jamaica","JAM",14755051129,2712100,"Jamaica","Summer",2012,"London","Great Britain",21,4,4,4,12,1,0,12,24.46899986,32,960,14.813233800519,23.4148513105335,8.60161751001458,11,10,1.5909601280094
"310",1964,"YR1964","Japan","JPN",81749006382,97826000,"Japan","Summer",1964,"Tokyo","Japan",4,16,5,8,29,1,0,29,10.36272594,22,339,18.3987009483443,25.1269194923013,6.72821854395698,18,19,10.4463161970242
"524",1968,"YR1968","Japan","JPN",146601072686,101061000,"Japan","Summer",1968,"Ciudad de Mexico","Mexico",5,11,7,7,25,1,0,25,10.36272594,22,363,18.4312348528909,25.7109809434663,7.27974609057543,29,29,-3.70264184496786
"738",1972,"YR1972","Japan","JPN",312738030290,107188000,"Japan","Summer",1972,"Munchen","West Germany",6,13,8,8,29,1,0,29,10.36272594,25,382,18.4900948600367,26.468631713107,7.9785368530703,25,25,4.03930296034277
"952",1976,"YR1976","Japan","JPN",576405865273,112771000,"Japan","Summer",1976,"Montreal","Canada",7,9,6,10,25,1,0,25,10.36272594,23,343,18.5408697717758,27.0800778767192,8.53920810494339,29,28,-3.10231735835705
"1380",1984,"YR1984","Japan","JPN",1294608503865,120018000,"Japan","Summer",1984,"Los Angeles","United States",8,10,8,14,32,1,0,32,10.36272594,27,610,18.6031522894974,27.8892294517563,9.28607716225887,25,27,4.61552432065319
"1594",1988,"YR1988","Japan","JPN",3015393553892,122613000,"Japan","Summer",1988,"Seoul","South Korea",14,4,3,7,14,1,0,14,10.36272594,30,444,18.624543611734,28.73475146956,10.1102078578259,32,30,-16.0021419511808
"1808",1992,"YR1992","Japan","JPN",3852794371594,124229000,"Japan","Summer",1992,"Barcelona","Spain",11,3,8,11,22,1,0,22,10.36272594,32,692,18.637637194572,28.9798198117586,10.3421826171866,14,16,6.06867096622432
"2022",1996,"YR1996","Japan","JPN",4706187126020,125761000,"Japan","Summer",1996,"Atlanta","United States",21,3,6,5,14,1,0,14,10.36272594,31,837,18.6498938382675,29.1798991687283,10.5300053304608,22,23,-8.7597220126425
"2236",2000,"YR2000","Japan","JPN",4731198760271,126870000,"Japan","Summer",2000,"Sydney","Australia",14,5,8,5,18,1,0,18,10.36272594,34,918,18.6586734981168,29.1851997240119,10.5265262258951,14,16,2.29335763274365
"2450",2004,"YR2004","Japan","JPN",4655803055651,127761000,"Japan","Summer",2004,"Athina","Greece",6,16,9,12,37,1,0,37,10.36272594,34,920,18.6656718890164,29.169135526419,10.5034636374027,18,19,18.0785160404677
"2664",2008,"YR2008","Japan","JPN",4849208099924,127704040,"Japan","Summer",2008,"Beijing","China",11,9,6,10,25,1,0,25,10.36272594,35,954,18.6652259571507,29.2098365291804,10.5446105720297,37,37,-11.6874141802643
"2878",2012,"YR2012","Japan","JPN",5959718262199,127561489,"Japan","Summer",2012,"London","Great Britain",6,7,14,17,38,1,0,38,10.36272594,32,960,18.6641090729762,29.4160443244454,10.7519352514691,25,25,12.6264586080546
"1381",1984,"YR1984","Jordan","JOR",4967162160,2551301,"","Summer",1984,"Los Angeles","United States",0,0,0,0,0,1,0,0,18.35282849,27,610,14.7521139831073,22.326114520012,7.57400053690476,0,2,-2.27194382744885
"1595",1988,"YR1988","Jordan","JOR",6277331602,2948000,"","Summer",1988,"Seoul","South Korea",0,0,0,0,0,1,0,0,18.35282849,30,444,14.8966375322914,22.560210822989,7.66357329069768,0,0,1.84106642630772
"1809",1992,"YR1992","Jordan","JOR",5311188450,3733000,"","Summer",1992,"Barcelona","Spain",0,0,0,0,0,1,0,0,18.35282849,32,692,15.1327227578967,22.3930814607171,7.26035870282034,0,1,-0.789513617903016
"2023",1996,"YR1996","Jordan","JOR",6928359295,4325000,"","Summer",1996,"Atlanta","United States",0,0,0,0,0,1,0,0,18.35282849,31,837,15.2799226983481,22.6588888681493,7.37896616980121,0,0,-0.160829493179959
"2237",2000,"YR2000","Jordan","JOR",8457923945,4797000,"","Summer",2000,"Sydney","Australia",0,0,0,0,0,1,0,0,18.35282849,34,918,15.3835012804842,22.8583695838778,7.47486830339357,0,1,-0.646643572182558
"2451",2004,"YR2004","Jordan","JOR",11407566660,5290000,"","Summer",2004,"Athina","Greece",0,0,0,0,0,1,0,0,18.35282849,34,920,15.4813288038345,23.1575427142728,7.67621391043827,0,0,-0.219998414977257
"2665",2008,"YR2008","Jordan","JOR",21971835256,5786000,"","Summer",2008,"Beijing","China",0,0,0,0,0,1,0,0,18.35282849,35,954,15.5709517645182,23.8130272544922,8.24207548997403,0,0,-0.414596522391378
"2879",2012,"YR2012","Jordan","JOR",31015239496,6318000,"","Summer",2012,"London","Great Britain",0,0,0,0,0,1,0,0,18.35282849,32,960,15.6589132603442,24.1577445172827,8.49883125693851,0,0,-0.361641632871732
"2238",2000,"YR2000","Kazakhstan","KAZ",18291990619,14883626,"Kazakhstan","Summer",2000,"Sydney","Australia",29,3,4,0,7,1,0,7,5.987870514,34,918,16.5157722404791,23.6297291298949,7.11395688941585,11,11,-4.17590508361783
"2452",2004,"YR2004","Kazakhstan","KAZ",43151647003,15012984,"Kazakhstan","Summer",2004,"Athina","Greece",27,1,4,3,8,1,0,8,5.987870514,34,920,16.5244259846509,24.4879864229942,7.96356043834338,7,7,0.818677190423392
"2666",2008,"YR2008","Kazakhstan","KAZ",133441649222,15673999,"Kazakhstan","Summer",2008,"Beijing","China",19,2,4,7,13,1,0,13,5.987870514,35,954,16.567513782795,25.6169301347581,9.04941635196303,8,8,4.54401489919215
"2880",2012,"YR2012","Kazakhstan","KAZ",203520610288,16797459,"Kazakhstan","Summer",2012,"London","Great Britain",18,7,1,5,13,1,0,13,5.987870514,32,960,16.6367381829341,26.0390331157572,9.40229493282314,13,13,-0.100677765750224
"313",1964,"YR1964","Kenya","KEN",998759331,9200158,"Kenya","Summer",1964,"Tokyo","Japan",41,0,0,1,1,1,0,1,24.49946529,22,339,16.0347312157848,20.7220243976795,4.68729318189462,0,0,0.646898137061483
"527",1968,"YR1968","Kenya","KEN",1353295458,10502250,"Kenya","Summer",1968,"Ciudad de Mexico","Mexico",14,3,4,2,9,1,0,9,24.49946529,22,363,16.1671000778861,21.0258085348008,4.85870845691467,1,1,7.93133642238133
"741",1972,"YR1972","Kenya","KEN",2107279157,12083159,"Kenya","Summer",1972,"Munchen","West Germany",15,2,3,4,9,1,0,9,24.49946529,25,382,16.3073232229066,21.4686634532629,5.16134023035637,9,8,0.551869355616543
"1383",1984,"YR1984","Kenya","KEN",6191437070,18942464,"Kenya","Summer",1984,"Los Angeles","United States",24,1,0,2,3,1,0,3,24.49946529,27,610,16.7569167322975,22.5464330566333,5.78951632433581,9,11,-7.76918226640913
"1597",1988,"YR1988","Kenya","KEN",8355380879,21896890,"Kenya","Summer",1988,"Seoul","South Korea",20,5,2,2,9,1,0,9,24.49946529,30,444,16.9018551755701,22.8461715849086,5.94431640933858,3,1,7.93242571154347
"1811",1992,"YR1992","Kenya","KEN",8209120678,25036941,"Kenya","Summer",1992,"Barcelona","Spain",22,2,4,2,8,1,0,8,24.49946529,32,692,17.0358629321967,22.8285116508988,5.79264871870211,9,9,-1.35209828383379
"2025",1996,"YR1996","Kenya","KEN",12045865466,28186224,"Kenya","Summer",1996,"Atlanta","United States",26,1,4,3,8,1,0,8,24.49946529,31,837,17.1543439059098,23.2119873231509,6.05764341724108,8,8,0.175421421396981
"2239",2000,"YR2000","Kenya","KEN",12705350153,31285050,"Kenya","Summer",2000,"Sydney","Australia",30,2,3,2,7,1,0,7,24.49946529,34,918,17.2586509056233,23.2652890135906,6.0066381079673,8,8,-1.26543174882269
"2453",2004,"YR2004","Kenya","KEN",16095321631,34834606,"Kenya","Summer",2004,"Athina","Greece",31,1,4,2,7,1,0,7,24.49946529,34,920,17.3661218759188,23.5017944847843,6.13567260886548,7,7,0.115211553779365
"2667",2008,"YR2008","Kenya","KEN",30465489796,38773277,"Kenya","Summer",2008,"Beijing","China",18,6,4,4,14,1,0,14,24.49946529,35,954,17.4732418301917,24.1398603978523,6.66661856766054,7,7,6.92582963378858
"2881",2012,"YR2012","Kenya","KEN",40697163224,43178141,"Kenya","Summer",2012,"London","Great Britain",23,2,4,5,11,1,0,11,24.49946529,32,960,17.5808449297851,24.4294242273098,6.8485792975247,14,14,-2.54800145925021
"316",1964,"YR1964","Korea, Rep.","KOR",3358134143,27836904,"South Korea","Summer",1964,"Tokyo","Japan",24,0,2,1,3,1,0,3,10.65980231,22,339,17.14187318035,21.9346513420939,4.79277816174395,0,1,2.26488854821737
"530",1968,"YR1968","Korea, Rep.","KOR",5955336766,30574752,"South Korea","Summer",1968,"Ciudad de Mexico","Mexico",35,0,1,1,2,1,0,2,10.65980231,22,363,17.2356851283027,22.5075535899599,5.27186846165724,3,3,-1.40274273050274
"744",1972,"YR1972","Korea, Rep.","KOR",10735574843,33265648,"South Korea","Summer",1972,"Munchen","West Germany",35,0,1,0,1,1,0,1,10.65980231,25,382,17.3200358309023,23.0968288153297,5.77679298442749,2,2,-1.41360686192731
"958",1976,"YR1976","Korea, Rep.","KOR",29554752066,35849000,"South Korea","Summer",1976,"Montreal","Canada",18,1,1,4,6,1,0,6,10.65980231,23,343,17.3948262306181,24.1095103822855,6.71468415166744,1,1,4.99514661526346
"1386",1984,"YR1984","Korea, Rep.","KOR",93210997792,40406000,"South Korea","Summer",1984,"Los Angeles","United States",11,6,6,7,19,1,0,19,10.65980231,27,610,17.5144888467556,25.2581315537363,7.74364270698072,6,9,10.1949062264706
"1600",1988,"YR1988","Korea, Rep.","KOR",187446511819,41975000,"South Korea","Summer",1988,"Seoul","South Korea",6,12,10,11,33,1,0,33,10.65980231,30,444,17.5525847609279,25.9567593713609,8.40417461043302,19,17,16.0134975607286
"1814",1992,"YR1992","Korea, Rep.","KOR",329885864344,43663000,"South Korea","Summer",1992,"Barcelona","Spain",7,12,5,12,29,1,0,29,10.65980231,32,692,17.592011619506,26.5220125659574,8.93000094645135,33,33,-3.92796278025252
"2028",1996,"YR1996","Korea, Rep.","KOR",557643607434,45525000,"South Korea","Summer",1996,"Atlanta","United States",8,7,15,5,27,1,0,27,10.65980231,31,837,17.6337721835779,27.0469858989195,9.41321371534153,29,29,-1.63895022730893
"2242",2000,"YR2000","Korea, Rep.","KOR",533384027729,47008000,"South Korea","Summer",2000,"Sydney","Australia",10,8,10,10,28,1,0,28,10.65980231,34,918,17.6658283579557,27.0025075039809,9.33667914602515,27,27,0.820459592122712
"2456",2004,"YR2004","Korea, Rep.","KOR",721975255824,48039000,"South Korea","Summer",2004,"Athina","Greece",9,9,12,9,30,1,0,30,10.65980231,34,920,17.6875237389727,27.30525670354,9.61773296456731,28,28,2.31182379662881
"2670",2008,"YR2008","Korea, Rep.","KOR",931402204982,48949000,"South Korea","Summer",2008,"Beijing","China",8,13,10,8,31,1,0,31,10.65980231,35,954,17.7062894977229,27.5599570348765,9.85366753715354,30,30,1.37149015983685
"2884",2012,"YR2012","Korea, Rep.","KOR",1129598273324,50004000,"South Korea","Summer",2012,"London","Great Britain",9,13,8,7,28,1,0,28,10.65980231,32,960,17.7276135601926,27.7528831751113,10.0252696149187,31,30,-2.46311974310924
"746",1972,"YR1972","Kuwait","KWT",4450537866,867326,"Kuwait","Summer",1972,"Munchen","West Germany",0,0,0,0,0,1,0,0,25.15349984,25,382,13.6731701943161,22.2162907945846,8.54312060026842,0,0,-0.243537613377466
"960",1976,"YR1976","Kuwait","KWT",13132252303,1112107,"Kuwait","Summer",1976,"Montreal","Canada",0,0,0,0,0,1,0,0,25.15349984,23,343,13.9217669721851,23.2983370492401,9.37657007705495,0,0,0.207668385459702
"1174",1980,"YR1980","Kuwait","KWT",28638869294,1371494,"Kuwait","Summer",1980,"Moskva","Soviet Union",0,0,0,0,0,1,0,0,25.15349984,23,287,14.1314112145781,24.0780306983014,9.94661948372332,0,2,-1.51234992720029
"1388",1984,"YR1984","Kuwait","KWT",21700083143,1650388,"Kuwait","Summer",1984,"Los Angeles","United States",0,0,0,0,0,1,0,0,25.15349984,27,610,14.3165209697481,23.8005819289601,9.48406095921201,0,3,-2.7219756246685
"1602",1988,"YR1988","Kuwait","KWT",20690321183,2007415,"Kuwait","Summer",1988,"Seoul","South Korea",0,0,0,0,0,1,0,0,25.15349984,30,444,14.5123583826862,23.7529318521696,9.24057346948343,0,0,1.47728740571953
"2030",1996,"YR1996","Kuwait","KWT",31492937201,1585244,"Kuwait","Summer",1996,"Atlanta","United States",0,0,0,0,0,1,0,0,25.15349984,31,837,14.2762488966631,24.1730291417966,9.89678024513346,0,1,-0.61845362206123
"2244",2000,"YR2000","Kuwait","KWT",37718011469,1906231,"Kuwait","Summer",2000,"Sydney","Australia",73,0,0,1,1,1,0,1,25.15349984,34,918,14.4606385520751,24.3534035751089,9.89276502303379,0,1,-0.0990463437206642
"2458",2004,"YR2004","Kuwait","KWT",59440511982,2196466,"Kuwait","Summer",2004,"Athina","Greece",0,0,0,0,0,1,0,0,25.15349984,34,920,14.6023602631068,24.8082418507441,10.2058815876374,1,2,-1.65544134231024
"2672",2008,"YR2008","Kuwait","KWT",147402413798,2702221,"Kuwait","Summer",2008,"Beijing","China",0,0,0,0,0,1,0,0,25.15349984,35,954,14.8095845854233,25.716432192402,10.9068476069787,0,1,-0.993931219724381
"2245",2000,"YR2000","Kyrgyz Republic","KGZ",1369691955,4898400,"Kyrgyzstan","Summer",2000,"Sydney","Australia",76,0,0,1,1,1,0,1,1.093056123,34,918,15.4044191791459,21.0378517011388,5.63343252199297,0,0,0.913204742876958
"2459",2004,"YR2004","Kyrgyz Republic","KGZ",2211535312,5104700,"Kyrgyzstan","Summer",2004,"Athina","Greece",0,0,0,0,0,1,0,0,1.093056123,34,920,15.4456722419384,21.5169528225881,6.07128058064974,1,1,-0.649838269601881
"2673",2008,"YR2008","Kyrgyz Republic","KGZ",5139957785,5318700,"Kyrgyzstan","Summer",2008,"Beijing","China",66,0,1,1,2,1,0,2,1.093056123,35,954,15.4867394705546,22.3603107033447,6.87357123279016,0,0,2.03296412076964
"2887",2012,"YR2012","Kyrgyz Republic","KGZ",6474843799,5582100,"Kyrgyzstan","Summer",2012,"London","Great Britain",0,0,0,0,0,1,0,0,1.093056123,32,960,15.5350756076438,22.5911903205345,7.05611471289062,2,2,-1.74833904702522
"1604",1988,"YR1988","Lao PDR","LAO",598961279,4004881,"","Summer",1988,"Seoul","South Korea",0,0,0,0,0,1,0,0,23.21746666,30,444,15.2030244251842,20.2107075112524,5.00768308606816,0,0,2.56132104322325
"1818",1992,"YR1992","Lao PDR","LAO",1127806918,4497827,"","Summer",1992,"Barcelona","Spain",0,0,0,0,0,1,0,0,23.21746666,32,692,15.3191049492233,20.8435408033849,5.52443585416159,0,0,-0.314365113473262
"2032",1996,"YR1996","Lao PDR","LAO",1873671511,4986592,"","Summer",1996,"Atlanta","United States",0,0,0,0,0,1,0,0,23.21746666,31,837,15.4222632684684,21.3511657177779,5.92890244930954,0,0,0.240289908836506
"2246",2000,"YR2000","Lao PDR","LAO",1731198022,5388281,"","Summer",2000,"Sydney","Australia",0,0,0,0,0,1,0,0,23.21746666,34,918,15.4997369680849,21.2720795040557,5.77234253597079,0,0,-0.159620961244628
"2460",2004,"YR2004","Lao PDR","LAO",2366398120,5699112,"","Summer",2004,"Athina","Greece",0,0,0,0,0,1,0,0,23.21746666,34,920,15.5558209311947,21.5846348554648,6.02881392427013,0,0,0.26324649787134
"2674",2008,"YR2008","Lao PDR","LAO",5443930125,6139127,"","Summer",2008,"Beijing","China",0,0,0,0,0,1,0,0,23.21746666,35,954,15.630193107604,22.4177670864218,6.78757397881779,0,0,0.0141251477152713
"2888",2012,"YR2012","Lao PDR","LAO",9417665586,6645827,"","Summer",2012,"London","Great Britain",0,0,0,0,0,1,0,0,23.21746666,32,960,15.7094996968627,22.9658530801739,7.25635338331116,0,0,0.00459107883054133
"2033",1996,"YR1996","Latvia","LVA",5585292783,2457222,"Latvia","Summer",1996,"Atlanta","United States",69,0,1,0,1,1,0,1,5.626625729,31,837,14.714542001512,22.4434026911911,7.72886068967913,3,3,-1.89434986713071
